SKU_ID,Category,Subcategory,Brand,Unit,Weight_g,Lifecycle_Status,Country,MDM_Errors
SKU01909,NutriBox,Zero,FB,BOX,1254,PhaseOut,FR,None
SKU01910,VitalMeal,Zero,NB,BAG,910,New,BR,None
SKU01911,EcoPure,Zero,VM,BOX,666,New,VN,Missing Brand
SKU01912,EcoPure,Vegan,NB,BAG,661,PhaseOut,MA,None
SKU01913,EcoPure,Zero,FB,BOX,1675,New,BR,Bad Unit
SKU01914,VitalMeal,Kids,NB,BOX,1885,New,MA,None
SKU01915,EcoPure,Classic,FB,BOX,1517,Active,VN,None
SKU01916,VitalMeal,Vegan,FB,SACH,1405,Active,MA,Wrong Weight
SKU01917,EcoPure,Zero,NB,BAG,552,Active,FR,None
SKU01918,FreshBite,Vegan,NB,BAG,962,Active,MA,Duplicate
SKU01919,NutriBox,Vegan,EP,BOX,128,Active,BR,None
SKU01920,FreshBite,Zero,EP,SACH,634,Active,BR,None
SKU01921,NutriBox,Vegan,EP,SACH,737,PhaseOut,MA,Bad Unit
SKU01922,VitalMeal,Classic,FB,BAG,445,Active,FR,Duplicate
SKU01923,FreshBite,Kids,NB,SACH,1681,New,VN,None
SKU01924,EcoPure,Kids,VM,BAG,1930,PhaseOut,MA,None
SKU01925,NutriBox,Classic,FB,BAG,1176,New,BR,Missing Brand
SKU01926,NutriBox,Vegan,VM,BAG,451,Active,BR,Bad Unit
SKU01927,FreshBite,Zero,NB,SACH,1024,Active,MA,None
SKU01928,VitalMeal,Vegan,FB,BAG,273,New,MA,Bad Unit
SKU01929,FreshBite,Classic,VM,BAG,567,New,MA,None
SKU01930,VitalMeal,Vegan,VM,BOX,683,New,VN,None
SKU01931,VitalMeal,Kids,EP,BAG,285,PhaseOut,BR,None
SKU01932,NutriBox,Vegan,EP,BAG,1500,Active,BR,None
SKU01933,FreshBite,Classic,EP,BOX,165,New,BR,Duplicate
SKU01934,FreshBite,Kids,FB,BOX,1236,Active,VN,None
SKU01935,VitalMeal,Vegan,NB,SACH,275,New,FR,Wrong Weight
SKU01936,FreshBite,Vegan,NB,BAG,279,Active,BR,None
SKU01937,EcoPure,Kids,EP,SACH,231,PhaseOut,BR,Missing Brand
SKU01938,EcoPure,Zero,EP,SACH,1322,Active,FR,Bad Unit
SKU01939,FreshBite,Kids,EP,BOX,1391,New,VN,None
SKU01940,FreshBite,Zero,VM,SACH,259,Active,FR,None
SKU01941,VitalMeal,Classic,EP,BAG,1729,PhaseOut,FR,None
SKU01942,EcoPure,Classic,VM,BOX,1465,PhaseOut,FR,Bad Unit
SKU01943,EcoPure,Kids,NB,BAG,1930,Active,FR,Bad Unit
SKU01944,NutriBox,Kids,FB,BAG,145,New,VN,None
SKU01945,VitalMeal,Classic,FB,BOX,943,PhaseOut,VN,Bad Unit
SKU01946,NutriBox,Zero,FB,BAG,1931,PhaseOut,FR,None
SKU01947,EcoPure,Classic,FB,BOX,805,Active,MA,None
SKU01948,VitalMeal,Kids,VM,BAG,1159,PhaseOut,MA,Bad Unit
SKU01949,FreshBite,Classic,VM,BOX,464,PhaseOut,MA,None
SKU01950,VitalMeal,Kids,EP,SACH,443,New,MA,Bad Unit
SKU01951,FreshBite,Kids,VM,BAG,745,New,BR,None
SKU01952,FreshBite,Classic,EP,BOX,1706,New,VN,None
SKU01953,VitalMeal,Zero,EP,BAG,893,Active,VN,None
SKU01954,FreshBite,Vegan,FB,BAG,1574,PhaseOut,FR,None
SKU01955,NutriBox,Classic,VM,BAG,653,Active,BR,Missing Brand
SKU01956,EcoPure,Vegan,VM,BOX,631,PhaseOut,FR,None
SKU01957,FreshBite,Classic,EP,SACH,1989,PhaseOut,FR,None
SKU01958,NutriBox,Vegan,EP,SACH,182,PhaseOut,VN,None
SKU01959,FreshBite,Zero,NB,SACH,840,New,BR,None
SKU01960,EcoPure,Zero,NB,BOX,698,Active,MA,Missing Brand
SKU01961,NutriBox,Classic,EP,SACH,1387,Active,VN,None
SKU01962,EcoPure,Kids,NB,BOX,1772,PhaseOut,BR,None
SKU01963,EcoPure,Vegan,NB,BAG,270,Active,BR,Duplicate
SKU01964,NutriBox,Kids,EP,BAG,1025,New,VN,None
SKU01965,NutriBox,Kids,EP,SACH,1511,Active,VN,Bad Unit
SKU01966,NutriBox,Kids,VM,BOX,1119,PhaseOut,FR,None
SKU01967,VitalMeal,Zero,EP,BAG,1863,New,FR,None
SKU01968,NutriBox,Classic,EP,BOX,1265,New,FR,Bad Unit
SKU01969,NutriBox,Classic,FB,BOX,1593,PhaseOut,MA,Missing Brand
SKU01970,NutriBox,Zero,VM,BAG,1452,Active,VN,None
SKU01971,NutriBox,Zero,VM,BOX,837,PhaseOut,BR,None
SKU01972,FreshBite,Classic,VM,BAG,740,Active,VN,None
SKU01973,VitalMeal,Kids,FB,BAG,1407,Active,BR,None
SKU01974,EcoPure,Vegan,EP,BAG,88,New,MA,Missing Brand
SKU01975,NutriBox,Vegan,VM,BOX,1366,PhaseOut,VN,None
SKU01976,FreshBite,Vegan,VM,BAG,739,New,BR,None
SKU01977,FreshBite,Kids,NB,BOX,211,PhaseOut,BR,Bad Unit
SKU01978,FreshBite,Classic,VM,BAG,1404,PhaseOut,FR,None
SKU01979,EcoPure,Zero,EP,BAG,1959,New,MA,None
SKU01980,NutriBox,Classic,EP,SACH,1177,PhaseOut,VN,Bad Unit
SKU01981,VitalMeal,Kids,NB,SACH,210,PhaseOut,FR,Missing Brand
SKU01982,VitalMeal,Zero,VM,SACH,1872,Active,MA,None
SKU01983,FreshBite,Kids,VM,BOX,1708,PhaseOut,FR,None
SKU01984,EcoPure,Vegan,VM,BOX,1127,PhaseOut,VN,None
SKU01985,EcoPure,Vegan,FB,BAG,1107,New,BR,None
SKU01986,EcoPure,Kids,VM,BAG,291,New,VN,None
SKU01987,VitalMeal,Zero,EP,BAG,1016,PhaseOut,MA,Bad Unit
SKU01988,FreshBite,Zero,EP,BAG,939,Active,VN,Duplicate
SKU01989,NutriBox,Classic,FB,BOX,162,Active,MA,Bad Unit
SKU01990,VitalMeal,Vegan,FB,BAG,1063,New,FR,None
SKU01991,FreshBite,Classic,VM,BAG,367,PhaseOut,MA,Missing Brand
SKU01992,FreshBite,Classic,NB,SACH,72,PhaseOut,BR,None
SKU01993,NutriBox,Kids,FB,BAG,1631,Active,BR,None
SKU01994,NutriBox,Kids,FB,BAG,873,Active,BR,None
SKU01995,NutriBox,Classic,VM,BAG,1720,Active,FR,None
SKU01996,EcoPure,Vegan,VM,BOX,1191,New,MA,Duplicate
SKU01997,NutriBox,Kids,FB,SACH,750,PhaseOut,FR,None
SKU01998,FreshBite,Classic,NB,BAG,1716,New,VN,None
SKU01999,NutriBox,Classic,FB,BAG,1068,PhaseOut,VN,Wrong Weight
SKU02000,FreshBite,Classic,VM,SACH,1285,New,VN,None
SKU02001,VitalMeal,Classic,VM,BAG,1491,PhaseOut,VN,Missing Brand
SKU02002,EcoPure,Classic,FB,BOX,1186,Active,BR,None
SKU02003,VitalMeal,Classic,NB,BAG,1117,Active,MA,None
SKU02004,VitalMeal,Kids,FB,BOX,177,Active,BR,Duplicate
SKU02005,FreshBite,Vegan,FB,BOX,925,New,MA,None
SKU02006,VitalMeal,Classic,VM,BAG,207,Active,MA,None
SKU02007,FreshBite,Zero,NB,SACH,1858,PhaseOut,FR,None
SKU02008,NutriBox,Kids,EP,BOX,876,New,VN,None
SKU02009,NutriBox,Kids,NB,SACH,1467,PhaseOut,MA,None
SKU02010,FreshBite,Classic,FB,BAG,1940,New,VN,None
SKU02011,NutriBox,Kids,FB,BOX,901,PhaseOut,VN,None
SKU02012,EcoPure,Classic,FB,BAG,561,PhaseOut,VN,Missing Brand
SKU02013,VitalMeal,Vegan,NB,SACH,1987,New,BR,None
SKU02014,EcoPure,Vegan,VM,BAG,94,New,VN,None
SKU02015,VitalMeal,Kids,FB,BAG,1181,Active,MA,None
SKU02016,NutriBox,Kids,FB,BOX,268,Active,BR,Duplicate
SKU02017,EcoPure,Zero,NB,BAG,492,PhaseOut,VN,Duplicate
SKU02018,NutriBox,Kids,EP,BAG,1903,PhaseOut,FR,Missing Brand
SKU02019,VitalMeal,Zero,EP,BAG,364,PhaseOut,VN,Bad Unit
SKU02020,FreshBite,Vegan,VM,BOX,226,New,VN,None
SKU02021,FreshBite,Vegan,VM,SACH,277,New,BR,None
SKU02022,EcoPure,Classic,FB,SACH,1776,Active,MA,None
SKU02023,NutriBox,Vegan,NB,BAG,1745,PhaseOut,VN,None
SKU02024,NutriBox,Zero,FB,BOX,1979,Active,BR,None
SKU02025,EcoPure,Kids,VM,BAG,316,New,BR,None
SKU02026,FreshBite,Classic,NB,SACH,919,New,MA,Wrong Weight
SKU02027,VitalMeal,Zero,NB,BOX,887,New,BR,Bad Unit
SKU02028,EcoPure,Kids,VM,SACH,1452,Active,MA,None
SKU02029,VitalMeal,Classic,EP,SACH,538,New,FR,Missing Brand
SKU02030,FreshBite,Vegan,EP,BOX,751,PhaseOut,VN,None
SKU02031,NutriBox,Zero,NB,BOX,736,Active,BR,None
SKU02032,FreshBite,Kids,FB,BAG,1363,New,FR,None
SKU02033,EcoPure,Classic,EP,BAG,1045,Active,BR,None
SKU02034,NutriBox,Classic,FB,SACH,406,Active,BR,None
SKU02035,EcoPure,Vegan,EP,BOX,1730,New,FR,Bad Unit
SKU02036,EcoPure,Kids,EP,BOX,1817,New,BR,None
SKU02037,FreshBite,Vegan,FB,BAG,921,Active,BR,None
SKU02038,EcoPure,Vegan,VM,SACH,253,Active,FR,None
SKU02039,FreshBite,Kids,EP,SACH,1286,New,BR,None
SKU02040,NutriBox,Kids,EP,BAG,601,PhaseOut,MA,Bad Unit
SKU02041,FreshBite,Kids,FB,BOX,1860,Active,BR,None
SKU02042,NutriBox,Zero,VM,BAG,372,Active,VN,Wrong Weight
SKU02043,FreshBite,Kids,EP,BAG,643,PhaseOut,BR,Wrong Weight
SKU02044,VitalMeal,Classic,EP,BAG,230,New,VN,None
SKU02045,VitalMeal,Vegan,VM,BAG,548,New,VN,None
SKU02046,EcoPure,Zero,EP,BOX,1393,PhaseOut,BR,Bad Unit
SKU02047,FreshBite,Kids,VM,BAG,132,New,FR,Wrong Weight
SKU02048,FreshBite,Zero,VM,BOX,352,New,MA,None
SKU02049,NutriBox,Kids,FB,BAG,311,Active,MA,Missing Brand
SKU02050,EcoPure,Zero,NB,SACH,833,Active,BR,Missing Brand
SKU02051,FreshBite,Vegan,VM,BOX,1273,Active,FR,None
SKU02052,EcoPure,Vegan,FB,SACH,1313,PhaseOut,FR,None
SKU02053,VitalMeal,Classic,NB,BAG,963,New,MA,Bad Unit
SKU02054,FreshBite,Classic,EP,BAG,741,New,FR,None
SKU02055,FreshBite,Kids,NB,BAG,993,Active,BR,None
SKU02056,EcoPure,Vegan,VM,BOX,732,Active,BR,None
SKU02057,FreshBite,Zero,VM,SACH,1368,PhaseOut,FR,None
SKU02058,EcoPure,Zero,VM,BOX,1585,New,BR,None
SKU02059,FreshBite,Zero,VM,BOX,738,PhaseOut,VN,Duplicate
SKU02060,NutriBox,Classic,VM,BAG,1954,New,MA,None
SKU02061,EcoPure,Zero,FB,SACH,445,PhaseOut,BR,None
SKU02062,FreshBite,Classic,VM,BAG,1822,Active,FR,None
SKU02063,VitalMeal,Classic,FB,BOX,1211,PhaseOut,MA,None
SKU02064,FreshBite,Kids,EP,BAG,888,PhaseOut,BR,None
SKU02065,VitalMeal,Zero,VM,SACH,927,Active,MA,None
SKU02066,VitalMeal,Zero,VM,BAG,872,New,FR,None
SKU02067,NutriBox,Vegan,NB,SACH,1202,New,VN,None
SKU02068,EcoPure,Kids,EP,SACH,98,Active,VN,None
SKU02069,FreshBite,Vegan,VM,BAG,1749,PhaseOut,BR,None
SKU02070,NutriBox,Kids,VM,BOX,838,PhaseOut,VN,Duplicate
SKU02071,FreshBite,Zero,EP,BAG,342,PhaseOut,BR,None
SKU02072,VitalMeal,Classic,FB,BOX,1701,New,MA,None
SKU02073,EcoPure,Classic,VM,BOX,585,PhaseOut,BR,Missing Brand
SKU02074,FreshBite,Classic,NB,BAG,360,New,BR,None
SKU02075,FreshBite,Classic,VM,BOX,586,PhaseOut,BR,None
SKU02076,VitalMeal,Classic,NB,BOX,1976,Active,VN,None
SKU02077,FreshBite,Vegan,NB,BAG,688,Active,BR,None
SKU02078,FreshBite,Kids,VM,BAG,283,New,FR,Missing Brand
SKU02079,VitalMeal,Zero,VM,BAG,1282,New,BR,Duplicate
SKU02080,NutriBox,Vegan,NB,BOX,654,Active,MA,None
SKU02081,VitalMeal,Kids,EP,SACH,143,Active,FR,None
SKU02082,NutriBox,Classic,EP,BOX,376,PhaseOut,MA,None
SKU02083,EcoPure,Kids,VM,SACH,274,Active,MA,Duplicate
SKU02084,NutriBox,Kids,FB,BAG,1016,New,MA,Duplicate
SKU02085,NutriBox,Classic,EP,SACH,939,Active,FR,None
SKU02086,EcoPure,Classic,VM,BAG,1865,New,FR,None
SKU02087,NutriBox,Classic,EP,BAG,60,New,VN,None
SKU02088,VitalMeal,Zero,FB,SACH,1402,PhaseOut,FR,None
SKU02089,NutriBox,Classic,VM,BAG,1085,PhaseOut,BR,None
SKU02090,EcoPure,Zero,FB,SACH,84,PhaseOut,MA,None
SKU02091,VitalMeal,Classic,VM,BAG,496,PhaseOut,VN,None
SKU02092,EcoPure,Zero,FB,BOX,1525,Active,FR,Duplicate
SKU02093,EcoPure,Kids,EP,BOX,1813,PhaseOut,MA,Wrong Weight
SKU02094,FreshBite,Vegan,EP,BAG,1293,Active,FR,None
SKU02095,FreshBite,Kids,FB,BAG,490,PhaseOut,VN,None
SKU02096,EcoPure,Kids,FB,SACH,702,PhaseOut,FR,Bad Unit
SKU02097,EcoPure,Classic,FB,BOX,1608,New,FR,None
SKU02098,EcoPure,Zero,VM,SACH,644,Active,MA,None
SKU02099,FreshBite,Vegan,EP,BAG,278,New,BR,None
SKU02100,FreshBite,Classic,VM,BAG,393,PhaseOut,FR,None
SKU02101,NutriBox,Classic,EP,SACH,1153,Active,VN,None
SKU02102,NutriBox,Classic,NB,BAG,1426,PhaseOut,FR,None
SKU02103,EcoPure,Kids,VM,BOX,1469,New,FR,None
SKU02104,VitalMeal,Zero,EP,SACH,1363,Active,BR,None
SKU02105,VitalMeal,Zero,EP,BOX,1528,New,MA,None
SKU02106,FreshBite,Vegan,VM,BOX,1916,PhaseOut,VN,None
SKU02107,FreshBite,Zero,VM,BOX,1744,PhaseOut,MA,Bad Unit
SKU02108,FreshBite,Zero,EP,SACH,1038,PhaseOut,MA,None
SKU02109,EcoPure,Classic,VM,BAG,1201,Active,MA,None
SKU02110,VitalMeal,Classic,FB,BOX,1775,New,FR,None
SKU02111,NutriBox,Kids,VM,BOX,958,New,BR,None
SKU02112,EcoPure,Classic,VM,BOX,1616,PhaseOut,FR,None
SKU02113,NutriBox,Classic,VM,BAG,1971,New,VN,Missing Brand
SKU02114,NutriBox,Classic,EP,BAG,1432,Active,BR,None
SKU02115,EcoPure,Classic,FB,SACH,576,PhaseOut,MA,None
SKU02116,NutriBox,Kids,NB,BAG,1386,PhaseOut,BR,Missing Brand
SKU02117,VitalMeal,Classic,NB,SACH,124,PhaseOut,VN,None
SKU02118,NutriBox,Vegan,FB,SACH,1619,Active,FR,None
SKU02119,VitalMeal,Vegan,FB,SACH,1944,PhaseOut,FR,None
SKU02120,VitalMeal,Vegan,FB,SACH,245,PhaseOut,MA,None
SKU02121,VitalMeal,Vegan,EP,SACH,1916,PhaseOut,FR,Missing Brand
SKU02122,FreshBite,Classic,NB,BOX,78,PhaseOut,FR,None
SKU02123,NutriBox,Vegan,FB,BAG,755,New,VN,None
SKU02124,EcoPure,Classic,EP,BOX,1070,PhaseOut,BR,Missing Brand
SKU02125,EcoPure,Kids,NB,SACH,65,Active,FR,None
SKU02126,NutriBox,Vegan,VM,BAG,1496,PhaseOut,VN,None
SKU02127,FreshBite,Zero,EP,BOX,1662,PhaseOut,VN,None
SKU02128,FreshBite,Vegan,NB,BOX,854,New,MA,None
SKU02129,VitalMeal,Vegan,EP,SACH,1666,PhaseOut,VN,Wrong Weight
SKU02130,NutriBox,Classic,NB,BOX,1478,New,MA,Bad Unit
SKU02131,NutriBox,Vegan,NB,BOX,989,Active,FR,None
SKU02132,EcoPure,Zero,VM,BOX,1709,New,MA,None
SKU02133,NutriBox,Classic,EP,BOX,1604,PhaseOut,VN,None
SKU02134,FreshBite,Classic,FB,BOX,1016,Active,BR,None
SKU02135,NutriBox,Kids,VM,SACH,1687,PhaseOut,BR,None
SKU02136,EcoPure,Kids,VM,SACH,1977,New,FR,None
SKU02137,VitalMeal,Vegan,NB,BOX,1150,Active,FR,Bad Unit
SKU02138,EcoPure,Kids,FB,SACH,278,Active,BR,Missing Brand
SKU02139,EcoPure,Kids,EP,SACH,1011,New,MA,None
SKU02140,VitalMeal,Kids,FB,BAG,1370,New,FR,None
SKU02141,EcoPure,Classic,FB,BOX,1583,Active,VN,None
SKU02142,EcoPure,Classic,FB,SACH,764,Active,FR,Bad Unit
SKU02143,NutriBox,Classic,FB,SACH,1033,New,MA,Bad Unit
SKU02144,NutriBox,Kids,FB,BOX,622,PhaseOut,FR,Duplicate
SKU02145,VitalMeal,Classic,NB,BAG,1611,Active,VN,None
SKU02146,NutriBox,Kids,NB,BOX,1656,New,VN,None
SKU02147,NutriBox,Classic,VM,BAG,664,PhaseOut,VN,None
SKU02148,EcoPure,Classic,NB,BOX,375,Active,MA,None
SKU02149,FreshBite,Zero,VM,BOX,1436,Active,MA,None
SKU02150,NutriBox,Vegan,VM,BOX,1742,New,VN,None
SKU02151,FreshBite,Kids,EP,BOX,924,PhaseOut,VN,None
SKU02152,NutriBox,Zero,FB,BAG,408,Active,MA,None
SKU02153,NutriBox,Classic,NB,BAG,1779,PhaseOut,MA,None
SKU02154,VitalMeal,Kids,EP,SACH,1860,PhaseOut,MA,None
SKU02155,VitalMeal,Classic,NB,BOX,373,Active,BR,None
SKU02156,VitalMeal,Vegan,VM,BAG,1771,PhaseOut,MA,None
SKU02157,FreshBite,Zero,NB,BAG,1399,Active,VN,None
SKU02158,EcoPure,Vegan,FB,BAG,1698,PhaseOut,BR,None
SKU02159,NutriBox,Zero,VM,BOX,1898,Active,MA,None
SKU02160,NutriBox,Classic,VM,SACH,214,New,VN,Wrong Weight
SKU02161,NutriBox,Vegan,EP,BAG,1646,Active,FR,None
SKU02162,FreshBite,Vegan,FB,BOX,1677,Active,BR,None
SKU02163,VitalMeal,Classic,VM,BAG,847,Active,VN,None
SKU02164,EcoPure,Vegan,FB,BAG,504,PhaseOut,FR,Bad Unit
SKU02165,FreshBite,Kids,NB,SACH,1226,New,VN,None
SKU02166,VitalMeal,Zero,FB,BAG,1810,PhaseOut,MA,None
SKU02167,FreshBite,Zero,VM,BAG,1200,PhaseOut,MA,None
SKU02168,EcoPure,Zero,EP,BOX,242,Active,FR,Missing Brand
SKU02169,VitalMeal,Kids,VM,BOX,676,PhaseOut,MA,Missing Brand
SKU02170,FreshBite,Zero,FB,SACH,1847,Active,VN,None
SKU02171,EcoPure,Classic,FB,BOX,579,New,FR,Bad Unit
SKU02172,NutriBox,Vegan,VM,BOX,1083,PhaseOut,VN,Bad Unit
SKU02173,EcoPure,Kids,FB,SACH,141,PhaseOut,VN,None
SKU02174,NutriBox,Zero,NB,BAG,188,PhaseOut,VN,None
SKU02175,FreshBite,Classic,VM,SACH,530,Active,MA,None
SKU02176,VitalMeal,Vegan,EP,BOX,498,Active,MA,Bad Unit
SKU02177,VitalMeal,Vegan,VM,SACH,1406,PhaseOut,VN,None
SKU02178,FreshBite,Kids,NB,BAG,918,PhaseOut,BR,Wrong Weight
SKU02179,VitalMeal,Kids,NB,SACH,389,New,VN,None
SKU02180,VitalMeal,Kids,NB,BOX,1125,New,VN,None
SKU02181,NutriBox,Classic,NB,BOX,1780,New,FR,Bad Unit
SKU02182,FreshBite,Classic,NB,SACH,515,New,VN,None
SKU02183,EcoPure,Kids,EP,BAG,767,New,MA,None
SKU02184,NutriBox,Zero,FB,SACH,848,Active,FR,None
SKU02185,FreshBite,Vegan,NB,BAG,524,New,BR,None
SKU02186,NutriBox,Vegan,NB,BAG,450,New,FR,None
SKU02187,EcoPure,Classic,VM,SACH,1512,PhaseOut,BR,None
SKU02188,EcoPure,Vegan,EP,BAG,1951,Active,FR,None
SKU02189,FreshBite,Zero,EP,BOX,654,New,FR,Wrong Weight
SKU02190,EcoPure,Vegan,FB,SACH,981,New,BR,Wrong Weight
SKU02191,NutriBox,Classic,EP,BAG,1046,New,MA,None
SKU02192,EcoPure,Classic,VM,BOX,971,PhaseOut,MA,Missing Brand
SKU02193,NutriBox,Zero,VM,SACH,870,PhaseOut,MA,None
SKU02194,NutriBox,Zero,FB,BOX,706,PhaseOut,FR,None
SKU02195,EcoPure,Vegan,VM,BOX,647,New,VN,None
SKU02196,FreshBite,Vegan,NB,BOX,1582,PhaseOut,FR,Wrong Weight
SKU02197,VitalMeal,Classic,NB,BAG,1226,New,VN,Duplicate
SKU02198,EcoPure,Zero,VM,SACH,563,Active,VN,None
SKU02199,NutriBox,Zero,FB,SACH,1576,New,MA,None
SKU02200,NutriBox,Zero,EP,BAG,1927,PhaseOut,VN,None
SKU02201,EcoPure,Vegan,FB,SACH,1974,Active,FR,None
SKU02202,FreshBite,Zero,EP,BOX,1845,New,FR,None
SKU02203,FreshBite,Classic,VM,SACH,1749,Active,MA,None
SKU02204,NutriBox,Classic,VM,BAG,1079,Active,BR,Missing Brand
SKU02205,NutriBox,Vegan,NB,BOX,549,Active,FR,None
SKU02206,FreshBite,Kids,EP,BAG,1734,New,VN,Duplicate
SKU02207,VitalMeal,Vegan,FB,BOX,766,PhaseOut,FR,None
SKU02208,EcoPure,Kids,VM,BOX,1191,New,FR,None
SKU02209,NutriBox,Zero,FB,SACH,1558,PhaseOut,FR,Missing Brand
SKU02210,NutriBox,Vegan,NB,BOX,650,New,BR,Bad Unit
SKU02211,FreshBite,Classic,EP,BAG,715,New,VN,None
SKU02212,EcoPure,Zero,EP,SACH,1752,New,MA,None
SKU02213,FreshBite,Classic,VM,BAG,517,PhaseOut,FR,Duplicate
SKU02214,EcoPure,Zero,EP,BOX,210,New,VN,None
SKU02215,EcoPure,Vegan,VM,BAG,319,Active,VN,None
SKU02216,EcoPure,Kids,NB,BAG,1129,New,MA,None
SKU02217,NutriBox,Zero,EP,BOX,277,Active,FR,Bad Unit
SKU02218,VitalMeal,Kids,VM,SACH,898,PhaseOut,BR,Missing Brand
SKU02219,FreshBite,Zero,FB,BAG,198,PhaseOut,VN,Duplicate
SKU02220,VitalMeal,Classic,VM,BOX,1119,New,MA,None
SKU02221,FreshBite,Classic,EP,SACH,1217,New,BR,None
SKU02222,EcoPure,Zero,NB,SACH,1823,New,VN,None
SKU02223,NutriBox,Kids,EP,SACH,1857,Active,FR,Missing Brand
SKU02224,VitalMeal,Vegan,EP,BAG,681,PhaseOut,VN,None
SKU02225,NutriBox,Vegan,VM,BAG,1413,Active,BR,None
SKU02226,FreshBite,Classic,FB,BAG,462,Active,BR,None
SKU02227,NutriBox,Vegan,EP,SACH,1805,New,FR,None
SKU02228,NutriBox,Classic,FB,BAG,569,New,FR,Bad Unit
SKU02229,VitalMeal,Vegan,VM,BOX,1417,Active,MA,None
SKU02230,EcoPure,Zero,FB,BAG,436,Active,FR,Wrong Weight
SKU02231,NutriBox,Classic,VM,BAG,1546,New,MA,None
SKU02232,EcoPure,Classic,NB,SACH,324,New,BR,Duplicate
SKU02233,FreshBite,Zero,FB,BAG,402,Active,BR,Bad Unit
SKU02234,NutriBox,Classic,FB,BOX,1139,New,VN,None
SKU02235,VitalMeal,Vegan,NB,SACH,1152,New,VN,Wrong Weight
SKU02236,FreshBite,Vegan,FB,BOX,647,Active,MA,None
SKU02237,FreshBite,Classic,NB,SACH,1709,Active,FR,Bad Unit
SKU02238,VitalMeal,Vegan,EP,SACH,1275,PhaseOut,FR,Bad Unit
SKU02239,NutriBox,Kids,VM,BAG,1735,Active,VN,Missing Brand
SKU02240,NutriBox,Classic,NB,BOX,607,New,BR,None
SKU02241,FreshBite,Zero,FB,SACH,162,Active,MA,None
SKU02242,NutriBox,Kids,NB,BAG,1164,Active,BR,None
SKU02243,EcoPure,Classic,FB,SACH,190,Active,BR,None
SKU02244,VitalMeal,Zero,EP,SACH,1362,PhaseOut,FR,Missing Brand
SKU02245,EcoPure,Vegan,NB,SACH,1974,PhaseOut,MA,Missing Brand
SKU02246,NutriBox,Zero,EP,SACH,779,New,BR,Duplicate
SKU02247,FreshBite,Kids,VM,SACH,638,PhaseOut,VN,None
SKU02248,VitalMeal,Vegan,FB,SACH,460,Active,VN,Bad Unit
SKU02249,NutriBox,Classic,FB,BAG,426,PhaseOut,FR,Duplicate
SKU02250,NutriBox,Vegan,EP,SACH,1457,Active,VN,Missing Brand
SKU02251,FreshBite,Classic,VM,BOX,1919,PhaseOut,VN,None
SKU02252,FreshBite,Classic,NB,BAG,1225,PhaseOut,BR,None
SKU02253,EcoPure,Zero,NB,BOX,1908,PhaseOut,VN,None
SKU02254,VitalMeal,Zero,FB,SACH,800,Active,VN,None
SKU02255,VitalMeal,Zero,EP,BOX,676,PhaseOut,BR,None
SKU02256,FreshBite,Kids,EP,SACH,1392,Active,FR,Wrong Weight
SKU02257,EcoPure,Kids,NB,SACH,1442,Active,FR,None
SKU02258,VitalMeal,Zero,VM,BAG,1679,New,MA,None
SKU02259,FreshBite,Kids,VM,BAG,1044,PhaseOut,VN,None
SKU02260,NutriBox,Vegan,NB,SACH,1633,New,BR,Bad Unit
SKU02261,VitalMeal,Vegan,NB,BAG,752,New,MA,Duplicate
SKU02262,EcoPure,Kids,EP,BOX,511,Active,FR,Bad Unit
SKU02263,EcoPure,Kids,VM,BAG,61,PhaseOut,FR,None
SKU02264,EcoPure,Vegan,NB,BAG,1229,Active,BR,None
SKU02265,NutriBox,Classic,NB,BOX,1757,Active,MA,Bad Unit
SKU02266,VitalMeal,Vegan,FB,BAG,526,PhaseOut,MA,None
SKU02267,VitalMeal,Vegan,NB,SACH,988,Active,BR,None
SKU02268,NutriBox,Kids,NB,BOX,450,PhaseOut,BR,None
SKU02269,VitalMeal,Vegan,VM,SACH,857,PhaseOut,MA,None
SKU02270,NutriBox,Kids,EP,BOX,226,Active,FR,Missing Brand
SKU02271,NutriBox,Kids,VM,SACH,1414,Active,VN,None
SKU02272,NutriBox,Zero,EP,SACH,106,New,FR,None
SKU02273,EcoPure,Vegan,FB,BAG,1928,Active,BR,None
SKU02274,VitalMeal,Classic,NB,SACH,1925,PhaseOut,MA,None
SKU02275,NutriBox,Zero,FB,BAG,497,New,MA,None
SKU02276,VitalMeal,Kids,EP,BOX,252,PhaseOut,VN,None
SKU02277,EcoPure,Kids,VM,SACH,1770,New,MA,None
SKU02278,NutriBox,Classic,VM,SACH,1706,Active,VN,None
SKU02279,FreshBite,Kids,FB,BOX,787,Active,FR,None
SKU02280,EcoPure,Vegan,EP,BOX,251,Active,FR,None
SKU02281,FreshBite,Zero,FB,SACH,1403,PhaseOut,MA,None
SKU02282,VitalMeal,Kids,FB,BOX,412,New,MA,None
SKU02283,VitalMeal,Kids,NB,BAG,941,PhaseOut,BR,Bad Unit
SKU02284,EcoPure,Classic,FB,BOX,503,New,BR,None
SKU02285,VitalMeal,Vegan,NB,BOX,405,Active,MA,None
SKU02286,FreshBite,Kids,NB,SACH,265,PhaseOut,MA,None
SKU02287,NutriBox,Classic,VM,BAG,1021,Active,FR,Wrong Weight
SKU02288,NutriBox,Kids,NB,BOX,604,PhaseOut,MA,None
SKU02289,NutriBox,Classic,NB,BAG,936,Active,BR,None
