Date,SKU,Promo_Flag,Promo_Type,Discount_Rate
2024-02-22,MA-SKU-0061,1,Display,0.23
2024-11-11,MA-SKU-0160,0,Display,0.29
2024-04-21,MA-SKU-0065,0,Discount,0.27
2023-03-14,MA-SKU-0285,0,Bundle,0.1
2023-05-21,MA-SKU-0238,0,Bundle,0.23
2024-08-04,MA-SKU-0019,1,Display,0.12
2023-09-19,MA-SKU-0187,0,Discount,0.22
2023-12-06,MA-SKU-0081,0,Discount,0.22
2023-11-04,MA-SKU-0201,0,Display,0.12
2023-09-02,MA-SKU-0131,0,Discount,0.11
2024-05-29,MA-SKU-0036,0,Discount,0.08
2023-12-03,MA-SKU-0131,0,Discount,0.06
2024-07-28,MA-SKU-0076,0,Display,0.26
2024-07-14,MA-SKU-0088,1,Display,0.06
2023-03-17,MA-SKU-0252,0,Display,0.07
2023-06-24,MA-SKU-0193,0,Bundle,0.11
2023-04-19,MA-SKU-0175,0,Bundle,0.27
2023-07-02,MA-SKU-0032,0,Display,0.13
2023-07-11,MA-SKU-0057,0,Discount,0.1
2023-03-06,MA-SKU-0200,1,Discount,0.23
2024-04-18,MA-SKU-0027,0,Display,0.13
2023-04-10,MA-SKU-0034,0,Discount,0.13
2024-06-27,MA-SKU-0124,0,Discount,0.23
2023-05-08,MA-SKU-0041,0,Bundle,0.11
2024-03-27,MA-SKU-0084,0,Discount,0.27
2024-01-04,MA-SKU-0187,0,Discount,0.19
2023-02-12,MA-SKU-0110,0,Display,0.18
2024-02-23,MA-SKU-0270,0,Bundle,0.12
2024-05-02,MA-SKU-0104,0,Bundle,0.26
2023-03-19,MA-SKU-0040,0,Discount,0.19
2023-09-27,MA-SKU-0214,0,Display,0.09
2024-11-04,MA-SKU-0070,0,Bundle,0.1
2024-12-01,MA-SKU-0055,0,Bundle,0.17
2024-12-28,MA-SKU-0235,1,Discount,0.24
2023-11-11,MA-SKU-0280,0,Bundle,0.28
2023-06-17,MA-SKU-0104,0,Display,0.22
2023-12-05,MA-SKU-0161,0,Display,0.18
2023-07-12,MA-SKU-0190,1,Bundle,0.11
2024-03-28,MA-SKU-0008,1,Display,0.22
2023-10-10,MA-SKU-0059,0,Display,0.3
2023-12-02,MA-SKU-0224,0,Discount,0.17
2024-01-25,MA-SKU-0187,1,Bundle,0.09
2024-06-08,MA-SKU-0069,0,Bundle,0.08
2023-08-28,MA-SKU-0292,0,Discount,0.12
2024-04-27,MA-SKU-0286,1,Discount,0.19
2024-10-20,MA-SKU-0168,0,Discount,0.29
2024-12-16,MA-SKU-0061,0,Discount,0.12
2024-08-14,MA-SKU-0013,1,Display,0.13
2024-07-08,MA-SKU-0163,0,Display,0.17
2024-04-02,MA-SKU-0244,0,Discount,0.28
2023-03-30,MA-SKU-0007,0,Bundle,0.15
2024-10-21,MA-SKU-0153,0,Bundle,0.11
2023-04-05,MA-SKU-0035,0,Bundle,0.09
2024-03-27,MA-SKU-0047,0,Discount,0.16
2024-03-03,MA-SKU-0084,0,Display,0.25
2023-05-31,MA-SKU-0027,1,Display,0.12
2024-05-28,MA-SKU-0195,0,Display,0.18
2024-01-11,MA-SKU-0207,1,Display,0.2
2023-01-22,MA-SKU-0203,1,Bundle,0.16
2023-11-09,MA-SKU-0103,0,Bundle,0.1
2024-06-02,MA-SKU-0229,0,Display,0.28
2023-07-25,MA-SKU-0100,1,Discount,0.19
2024-01-10,MA-SKU-0028,0,Display,0.23
2024-03-26,MA-SKU-0126,0,Display,0.21
2024-09-17,MA-SKU-0009,0,Discount,0.3
2024-08-17,MA-SKU-0105,1,Display,0.16
2023-06-28,MA-SKU-0166,0,Bundle,0.16
2023-07-29,MA-SKU-0256,0,Discount,0.14
2024-05-14,MA-SKU-0294,0,Discount,0.14
2024-04-08,MA-SKU-0276,1,Display,0.12
2023-05-04,MA-SKU-0064,0,Bundle,0.3
2023-04-23,MA-SKU-0270,0,Bundle,0.27
2023-01-12,MA-SKU-0187,0,Bundle,0.13
2023-05-06,MA-SKU-0137,0,Display,0.13
2024-07-18,MA-SKU-0104,0,Display,0.08
2023-11-27,MA-SKU-0033,0,Bundle,0.27
2023-10-10,MA-SKU-0109,0,Display,0.14
2023-05-20,MA-SKU-0032,1,Bundle,0.19
2024-02-05,MA-SKU-0230,0,Display,0.28
2023-04-07,MA-SKU-0265,0,Discount,0.15
2024-05-31,MA-SKU-0181,1,Discount,0.25
2024-07-22,MA-SKU-0064,0,Display,0.16
2023-03-10,MA-SKU-0000,0,Display,0.23
2023-04-28,MA-SKU-0132,1,Bundle,0.16
2023-02-28,MA-SKU-0079,0,Discount,0.15
2023-02-02,MA-SKU-0270,0,Bundle,0.3
2023-11-14,MA-SKU-0240,0,Display,0.2
2023-02-19,MA-SKU-0027,0,Bundle,0.14
2024-05-03,MA-SKU-0222,0,Bundle,0.11
2023-01-19,MA-SKU-0022,1,Display,0.06
2024-12-26,MA-SKU-0108,0,Discount,0.23
2023-07-16,MA-SKU-0106,0,Bundle,0.14
2024-03-25,MA-SKU-0144,0,Display,0.26
2024-07-12,MA-SKU-0138,1,Bundle,0.14
2024-11-09,MA-SKU-0283,1,Display,0.14
2024-03-27,MA-SKU-0297,0,Display,0.24
2023-10-16,MA-SKU-0098,1,Display,0.17
2023-05-21,MA-SKU-0122,1,Discount,0.27
2023-03-25,MA-SKU-0286,0,Discount,0.2
2024-11-24,MA-SKU-0080,0,Display,0.11
2024-01-26,MA-SKU-0009,0,Discount,0.19
2024-08-13,MA-SKU-0007,1,Bundle,0.05
2023-08-03,MA-SKU-0204,1,Discount,0.13
2024-06-09,MA-SKU-0196,0,Discount,0.1
2023-08-03,MA-SKU-0197,0,Bundle,0.21
2024-02-07,MA-SKU-0029,0,Bundle,0.08
2023-05-08,MA-SKU-0019,1,Bundle,0.12
2024-04-21,MA-SKU-0047,1,Display,0.13
2024-02-08,MA-SKU-0129,0,Bundle,0.05
2023-01-29,MA-SKU-0292,0,Bundle,0.06
2023-12-04,MA-SKU-0131,0,Bundle,0.13
2024-12-14,MA-SKU-0053,1,Display,0.11
2023-12-27,MA-SKU-0280,0,Discount,0.08
2024-07-22,MA-SKU-0264,0,Display,0.09
2024-01-27,MA-SKU-0214,1,Discount,0.26
2023-08-06,MA-SKU-0289,0,Bundle,0.22
2024-07-27,MA-SKU-0042,1,Display,0.17
2024-10-30,MA-SKU-0073,0,Display,0.28
2023-07-21,MA-SKU-0277,0,Discount,0.06
2023-01-17,MA-SKU-0241,1,Display,0.14
2023-11-18,MA-SKU-0129,0,Display,0.26
2024-06-01,MA-SKU-0193,0,Discount,0.21
2024-07-23,MA-SKU-0031,0,Display,0.3
2023-11-21,MA-SKU-0105,0,Display,0.29
2024-02-16,MA-SKU-0203,0,Bundle,0.09
2023-11-14,MA-SKU-0000,1,Bundle,0.29
2024-11-11,MA-SKU-0244,1,Bundle,0.29
2023-03-23,MA-SKU-0071,1,Bundle,0.14
2024-04-18,MA-SKU-0014,0,Bundle,0.3
2024-04-12,MA-SKU-0052,1,Display,0.06
2024-02-29,MA-SKU-0007,1,Display,0.22
2024-12-31,MA-SKU-0045,0,Bundle,0.12
2024-11-19,MA-SKU-0113,0,Discount,0.08
2023-07-23,MA-SKU-0146,0,Bundle,0.19
2024-08-05,MA-SKU-0165,1,Display,0.13
2024-01-22,MA-SKU-0138,0,Discount,0.22
2023-04-08,MA-SKU-0116,1,Bundle,0.18
2023-12-11,MA-SKU-0298,0,Discount,0.15
2023-07-27,MA-SKU-0275,1,Bundle,0.1
2024-05-28,MA-SKU-0276,0,Display,0.2
2024-09-27,MA-SKU-0177,0,Bundle,0.26
2024-08-08,MA-SKU-0153,0,Discount,0.2
2023-06-15,MA-SKU-0200,0,Display,0.2
2023-01-22,MA-SKU-0114,1,Bundle,0.18
2023-06-03,MA-SKU-0158,1,Bundle,0.15
2024-03-14,MA-SKU-0041,0,Bundle,0.16
2023-10-22,MA-SKU-0246,0,Bundle,0.3
2023-08-07,MA-SKU-0067,0,Display,0.24
2024-10-30,MA-SKU-0195,0,Display,0.16
2024-05-09,MA-SKU-0089,0,Bundle,0.16
2023-08-18,MA-SKU-0110,1,Display,0.17
2023-01-20,MA-SKU-0144,1,Discount,0.21
2024-07-06,MA-SKU-0274,0,Display,0.17
2023-05-28,MA-SKU-0178,0,Discount,0.22
2023-04-18,MA-SKU-0240,0,Discount,0.13
2024-02-07,MA-SKU-0152,0,Display,0.15
2024-08-18,MA-SKU-0103,0,Bundle,0.27
2024-04-27,MA-SKU-0074,0,Display,0.13
2024-01-02,MA-SKU-0127,0,Discount,0.29
2024-02-18,MA-SKU-0198,0,Discount,0.09
2023-11-05,MA-SKU-0153,0,Display,0.11
2023-05-14,MA-SKU-0055,0,Discount,0.17
2024-12-19,MA-SKU-0277,0,Display,0.25
2023-10-10,MA-SKU-0018,1,Display,0.23
2023-03-14,MA-SKU-0158,1,Bundle,0.09
2024-04-25,MA-SKU-0025,1,Discount,0.11
2023-12-18,MA-SKU-0168,0,Display,0.19
2024-07-13,MA-SKU-0022,0,Discount,0.12
2023-11-22,MA-SKU-0046,0,Display,0.16
2024-03-18,MA-SKU-0012,0,Display,0.17
2023-04-10,MA-SKU-0216,1,Bundle,0.2
2023-02-28,MA-SKU-0193,0,Display,0.11
2024-05-22,MA-SKU-0143,0,Bundle,0.09
2023-09-15,MA-SKU-0072,0,Discount,0.15
2024-02-17,MA-SKU-0155,0,Bundle,0.07
2024-03-27,MA-SKU-0076,1,Bundle,0.18
2023-03-06,MA-SKU-0168,0,Discount,0.26
2024-08-17,MA-SKU-0286,0,Bundle,0.08
2023-06-03,MA-SKU-0084,0,Bundle,0.08
2023-09-23,MA-SKU-0181,1,Display,0.07
2023-03-20,MA-SKU-0296,0,Bundle,0.26
2023-11-11,MA-SKU-0111,0,Display,0.07
2024-10-23,MA-SKU-0229,0,Bundle,0.3
2024-07-13,MA-SKU-0095,1,Discount,0.14
2023-09-05,MA-SKU-0167,0,Discount,0.13
2024-09-01,MA-SKU-0155,0,Bundle,0.07
2024-02-18,MA-SKU-0104,1,Display,0.2
2023-01-25,MA-SKU-0192,1,Bundle,0.2
2023-10-11,MA-SKU-0131,0,Display,0.17
2024-03-24,MA-SKU-0137,1,Bundle,0.13
2023-10-28,MA-SKU-0269,0,Discount,0.14
2023-03-09,MA-SKU-0037,1,Discount,0.13
2023-01-07,MA-SKU-0044,0,Display,0.16
2023-05-17,MA-SKU-0162,0,Bundle,0.14
2023-06-13,MA-SKU-0252,1,Display,0.22
2023-03-24,MA-SKU-0168,1,Discount,0.12
2024-10-11,MA-SKU-0284,0,Display,0.14
2024-02-24,MA-SKU-0273,1,Bundle,0.16
2023-03-14,MA-SKU-0019,0,Display,0.05
2023-08-25,MA-SKU-0238,1,Bundle,0.17
2023-02-15,MA-SKU-0269,0,Bundle,0.11
2024-09-09,MA-SKU-0030,0,Discount,0.06
2023-09-19,MA-SKU-0103,0,Bundle,0.28
2023-06-25,MA-SKU-0169,0,Bundle,0.13
2023-06-15,MA-SKU-0185,0,Bundle,0.16
2024-10-18,MA-SKU-0127,0,Display,0.26
2024-01-05,MA-SKU-0209,0,Discount,0.09
2023-02-23,MA-SKU-0280,1,Display,0.26
2024-11-20,MA-SKU-0252,0,Display,0.11
2024-02-23,MA-SKU-0018,0,Discount,0.2
2024-05-21,MA-SKU-0199,0,Display,0.22
2023-12-07,MA-SKU-0219,0,Display,0.28
2023-05-07,MA-SKU-0135,0,Bundle,0.2
2024-02-13,MA-SKU-0222,0,Display,0.16
2024-01-02,MA-SKU-0002,0,Discount,0.19
2023-09-28,MA-SKU-0235,0,Display,0.1
2024-10-05,MA-SKU-0227,0,Bundle,0.22
2024-08-27,MA-SKU-0141,0,Display,0.1
2024-01-14,MA-SKU-0008,1,Discount,0.19
2023-03-14,MA-SKU-0189,0,Bundle,0.21
2023-09-05,MA-SKU-0164,1,Display,0.27
2023-02-12,MA-SKU-0138,0,Discount,0.16
2024-01-12,MA-SKU-0275,1,Discount,0.24
2023-02-10,MA-SKU-0290,0,Display,0.09
2023-06-19,MA-SKU-0052,0,Display,0.09
2023-07-31,MA-SKU-0174,1,Bundle,0.18
2024-05-07,MA-SKU-0109,0,Display,0.2
2024-11-10,MA-SKU-0202,0,Bundle,0.21
2023-02-08,MA-SKU-0135,0,Display,0.24
2024-01-04,MA-SKU-0003,1,Discount,0.12
2023-05-31,MA-SKU-0154,0,Discount,0.21
2023-04-21,MA-SKU-0171,0,Discount,0.1
2024-04-24,MA-SKU-0046,1,Discount,0.1
2024-03-11,MA-SKU-0093,0,Bundle,0.07
2023-02-16,MA-SKU-0047,1,Discount,0.24
2024-07-28,MA-SKU-0239,0,Bundle,0.18
2024-01-01,MA-SKU-0212,1,Bundle,0.11
2023-03-10,MA-SKU-0138,0,Bundle,0.19
2023-10-26,MA-SKU-0204,0,Display,0.14
2023-10-23,MA-SKU-0072,0,Bundle,0.26
2023-07-22,MA-SKU-0003,0,Display,0.18
2023-03-02,MA-SKU-0075,0,Bundle,0.06
2023-11-10,MA-SKU-0076,0,Display,0.3
2023-06-10,MA-SKU-0255,0,Display,0.07
2023-11-27,MA-SKU-0101,0,Discount,0.22
2024-06-11,MA-SKU-0105,0,Bundle,0.16
2023-12-04,MA-SKU-0038,0,Display,0.11
2024-08-28,MA-SKU-0274,0,Discount,0.22
2023-10-31,MA-SKU-0087,0,Bundle,0.08
2024-05-17,MA-SKU-0210,0,Discount,0.26
2024-10-11,MA-SKU-0076,0,Display,0.11
2023-12-04,MA-SKU-0076,1,Discount,0.14
2024-07-03,MA-SKU-0027,0,Discount,0.21
2024-09-30,MA-SKU-0244,0,Bundle,0.05
2023-10-02,MA-SKU-0065,0,Display,0.17
2023-06-13,MA-SKU-0265,1,Bundle,0.27
2024-03-18,MA-SKU-0204,0,Bundle,0.22
2023-11-15,MA-SKU-0057,1,Discount,0.15
2024-08-11,MA-SKU-0200,0,Display,0.22
2024-05-18,MA-SKU-0224,1,Bundle,0.28
2024-11-16,MA-SKU-0141,0,Display,0.1
2024-01-22,MA-SKU-0083,0,Bundle,0.18
2024-08-25,MA-SKU-0142,0,Discount,0.11
2024-11-21,MA-SKU-0032,1,Bundle,0.26
2024-05-08,MA-SKU-0151,1,Bundle,0.23
2024-05-04,MA-SKU-0157,0,Bundle,0.25
2024-12-21,MA-SKU-0140,0,Display,0.29
2023-03-14,MA-SKU-0250,0,Discount,0.11
2024-05-23,MA-SKU-0111,0,Display,0.06
2024-01-25,MA-SKU-0143,0,Bundle,0.12
2024-09-10,MA-SKU-0208,0,Discount,0.15
2023-10-22,MA-SKU-0223,1,Display,0.21
2024-01-04,MA-SKU-0042,0,Bundle,0.25
2024-11-24,MA-SKU-0263,0,Discount,0.14
2024-07-02,MA-SKU-0243,0,Discount,0.17
2024-10-10,MA-SKU-0002,1,Bundle,0.25
2024-07-21,MA-SKU-0124,1,Discount,0.11
2023-07-06,MA-SKU-0267,0,Discount,0.1
2024-03-20,MA-SKU-0083,1,Display,0.2
2024-07-23,MA-SKU-0015,1,Discount,0.16
2023-12-29,MA-SKU-0058,0,Display,0.29
2023-05-03,MA-SKU-0176,0,Display,0.14
2023-07-07,MA-SKU-0062,1,Display,0.24
2024-11-10,MA-SKU-0048,0,Display,0.2
2024-02-24,MA-SKU-0245,0,Discount,0.06
2024-09-17,MA-SKU-0288,0,Discount,0.07
2023-09-09,MA-SKU-0285,0,Display,0.1
2024-09-10,MA-SKU-0014,1,Discount,0.09
2024-07-02,MA-SKU-0254,0,Display,0.13
2023-12-01,MA-SKU-0091,0,Display,0.19
2023-04-02,MA-SKU-0278,1,Display,0.2
2024-06-13,MA-SKU-0205,0,Bundle,0.2
2023-03-04,MA-SKU-0093,0,Discount,0.08
2024-10-23,MA-SKU-0224,1,Discount,0.2
2024-05-26,MA-SKU-0198,0,Display,0.15
2023-05-19,MA-SKU-0270,0,Discount,0.28
2024-11-28,MA-SKU-0233,0,Display,0.28
2023-07-04,MA-SKU-0045,0,Discount,0.24
2023-07-24,MA-SKU-0063,1,Display,0.23
2023-08-02,MA-SKU-0229,0,Display,0.08
2023-09-13,MA-SKU-0248,0,Bundle,0.07
2023-05-15,MA-SKU-0245,0,Display,0.26
2024-07-26,MA-SKU-0074,0,Bundle,0.16
2023-03-29,MA-SKU-0156,1,Discount,0.16
2023-07-26,MA-SKU-0222,1,Discount,0.26
2023-05-09,MA-SKU-0189,1,Bundle,0.21
2023-01-03,MA-SKU-0051,0,Discount,0.09
2023-05-01,MA-SKU-0087,1,Bundle,0.1
2024-01-20,MA-SKU-0065,0,Discount,0.05
2024-09-05,MA-SKU-0149,1,Bundle,0.23
2023-02-07,MA-SKU-0019,1,Bundle,0.17
2023-12-07,MA-SKU-0032,0,Display,0.29
2024-10-06,MA-SKU-0280,0,Discount,0.23
2024-12-14,MA-SKU-0045,0,Display,0.08
2023-01-21,MA-SKU-0072,0,Bundle,0.09
2023-08-30,MA-SKU-0132,1,Display,0.18
2024-03-30,MA-SKU-0054,0,Bundle,0.28
2024-09-12,MA-SKU-0060,0,Discount,0.11
2023-10-30,MA-SKU-0007,0,Discount,0.26
2024-08-18,MA-SKU-0271,1,Discount,0.13
2024-08-17,MA-SKU-0245,0,Bundle,0.12
2023-03-10,MA-SKU-0175,0,Display,0.28
2023-05-09,MA-SKU-0115,0,Discount,0.06
2023-07-15,MA-SKU-0270,0,Bundle,0.22
2023-05-20,MA-SKU-0192,0,Display,0.06
2024-03-19,MA-SKU-0149,1,Bundle,0.25
2023-10-10,MA-SKU-0130,0,Bundle,0.26
2023-11-08,MA-SKU-0101,0,Discount,0.27
2024-06-18,MA-SKU-0269,0,Bundle,0.1
2024-10-26,MA-SKU-0291,0,Bundle,0.08
2023-10-04,MA-SKU-0209,0,Display,0.18
2023-03-02,MA-SKU-0066,0,Discount,0.12
2023-11-15,MA-SKU-0009,0,Bundle,0.2
2023-02-21,MA-SKU-0048,0,Bundle,0.18
2023-06-02,MA-SKU-0110,0,Display,0.09
2023-11-07,MA-SKU-0218,1,Bundle,0.23
2024-06-27,MA-SKU-0056,0,Bundle,0.25
2024-07-20,MA-SKU-0282,1,Bundle,0.29
2024-01-24,MA-SKU-0112,1,Bundle,0.15
2024-07-01,MA-SKU-0132,0,Bundle,0.13
2024-09-13,MA-SKU-0070,1,Display,0.1
2023-06-26,MA-SKU-0082,0,Bundle,0.1
2023-12-28,MA-SKU-0056,0,Bundle,0.13
2023-11-10,MA-SKU-0270,0,Bundle,0.3
2023-04-07,MA-SKU-0110,0,Bundle,0.07
2023-08-01,MA-SKU-0075,0,Discount,0.11
2023-05-17,MA-SKU-0157,0,Discount,0.07
2023-01-06,MA-SKU-0019,0,Discount,0.12
2023-04-19,MA-SKU-0130,0,Discount,0.07
2024-06-30,MA-SKU-0121,0,Display,0.18
2023-02-08,MA-SKU-0040,0,Discount,0.16
2024-10-23,MA-SKU-0166,0,Display,0.09
2024-02-29,MA-SKU-0129,0,Discount,0.09
2024-09-21,MA-SKU-0022,0,Display,0.21
2023-09-18,MA-SKU-0278,0,Discount,0.15
2024-03-01,MA-SKU-0250,1,Bundle,0.06
2023-03-28,MA-SKU-0008,1,Discount,0.28
2024-04-09,MA-SKU-0012,0,Discount,0.15
2023-03-17,MA-SKU-0051,1,Discount,0.2
2024-04-15,MA-SKU-0208,0,Bundle,0.27
2024-02-18,MA-SKU-0037,0,Display,0.15
2024-12-26,MA-SKU-0099,1,Display,0.26
2024-04-01,MA-SKU-0192,0,Bundle,0.28
2023-10-12,MA-SKU-0190,1,Discount,0.09
2023-08-27,MA-SKU-0050,0,Discount,0.27
2024-11-07,MA-SKU-0140,0,Discount,0.08
2024-08-21,MA-SKU-0167,0,Display,0.12
2024-10-14,MA-SKU-0108,0,Display,0.25
2024-11-02,MA-SKU-0206,0,Bundle,0.28
2024-07-11,MA-SKU-0299,0,Bundle,0.22
2024-01-07,MA-SKU-0109,1,Display,0.08
2024-05-09,MA-SKU-0195,0,Discount,0.18
2024-09-15,MA-SKU-0151,0,Discount,0.19
2023-02-14,MA-SKU-0242,0,Discount,0.12
2024-02-05,MA-SKU-0127,1,Discount,0.3
2023-09-04,MA-SKU-0104,0,Bundle,0.13
2024-09-07,MA-SKU-0009,0,Bundle,0.1
2024-08-19,MA-SKU-0147,1,Display,0.08
2024-03-25,MA-SKU-0139,0,Bundle,0.14
2024-04-29,MA-SKU-0189,0,Discount,0.22
2024-10-07,MA-SKU-0093,1,Display,0.11
2024-09-11,MA-SKU-0228,1,Bundle,0.24
2023-01-18,MA-SKU-0062,0,Bundle,0.08
2024-08-28,MA-SKU-0024,0,Bundle,0.16
2024-10-23,MA-SKU-0267,1,Bundle,0.23
2023-10-16,MA-SKU-0280,0,Bundle,0.08
2024-02-18,MA-SKU-0010,1,Discount,0.2
2024-12-21,MA-SKU-0200,0,Discount,0.25
2024-09-29,MA-SKU-0125,0,Discount,0.2
2023-08-23,MA-SKU-0189,0,Bundle,0.18
2024-02-20,MA-SKU-0088,1,Display,0.26
2024-05-13,MA-SKU-0115,1,Discount,0.3
2024-09-25,MA-SKU-0176,0,Discount,0.1
2024-10-11,MA-SKU-0013,1,Bundle,0.22
2023-04-25,MA-SKU-0256,0,Display,0.07
2024-11-04,MA-SKU-0208,0,Discount,0.06
2024-12-13,MA-SKU-0280,1,Discount,0.12
2023-08-22,MA-SKU-0104,1,Display,0.29
2024-06-23,MA-SKU-0146,1,Bundle,0.19
2023-01-11,MA-SKU-0278,1,Display,0.12
2023-07-25,MA-SKU-0008,0,Bundle,0.08
2024-11-09,MA-SKU-0117,0,Discount,0.28
2023-09-04,MA-SKU-0093,1,Display,0.14
2024-07-12,MA-SKU-0143,0,Display,0.13
2023-05-07,MA-SKU-0288,0,Discount,0.26
2023-05-27,MA-SKU-0013,0,Discount,0.2
2023-04-28,MA-SKU-0256,0,Bundle,0.09
2024-01-17,MA-SKU-0185,1,Discount,0.16
2024-02-16,MA-SKU-0206,0,Discount,0.28
2024-10-25,MA-SKU-0171,1,Display,0.28
2024-08-06,MA-SKU-0269,0,Bundle,0.07
2023-12-29,MA-SKU-0220,0,Discount,0.12
2024-05-23,MA-SKU-0151,0,Display,0.09
2023-05-17,MA-SKU-0110,0,Discount,0.18
2023-06-24,MA-SKU-0182,0,Discount,0.24
2023-10-16,MA-SKU-0071,0,Discount,0.12
2024-04-25,MA-SKU-0282,0,Discount,0.24
2023-01-19,MA-SKU-0073,0,Bundle,0.22
2023-07-14,MA-SKU-0214,0,Display,0.23
2023-11-26,MA-SKU-0022,0,Display,0.29
2023-06-24,MA-SKU-0067,0,Discount,0.16
2024-03-24,MA-SKU-0092,0,Display,0.14
2023-12-20,MA-SKU-0062,1,Discount,0.22
2024-05-13,MA-SKU-0223,0,Display,0.25
2023-05-21,MA-SKU-0224,1,Bundle,0.1
2023-04-03,MA-SKU-0102,1,Bundle,0.26
2023-08-27,MA-SKU-0214,0,Display,0.06
2023-07-24,MA-SKU-0191,1,Discount,0.05
2024-07-13,MA-SKU-0159,0,Discount,0.09
2024-03-08,MA-SKU-0206,1,Discount,0.29
2023-09-02,MA-SKU-0268,1,Discount,0.18
2023-11-13,MA-SKU-0193,0,Bundle,0.06
2023-10-22,MA-SKU-0151,0,Discount,0.3
2024-10-01,MA-SKU-0236,0,Discount,0.24
2023-10-09,MA-SKU-0087,0,Discount,0.26
2023-01-17,MA-SKU-0010,0,Discount,0.1
2023-03-12,MA-SKU-0186,0,Bundle,0.08
2023-09-26,MA-SKU-0213,0,Display,0.18
2023-11-21,MA-SKU-0014,0,Display,0.24
2023-11-01,MA-SKU-0265,1,Discount,0.21
2024-03-26,MA-SKU-0296,1,Discount,0.21
2023-01-07,MA-SKU-0072,0,Display,0.24
2023-11-10,MA-SKU-0051,0,Bundle,0.11
2023-04-13,MA-SKU-0127,0,Bundle,0.22
2023-07-12,MA-SKU-0027,0,Bundle,0.15
2024-07-27,MA-SKU-0064,1,Bundle,0.07
2024-06-12,MA-SKU-0016,0,Bundle,0.1
2023-06-20,MA-SKU-0137,0,Bundle,0.25
2024-06-20,MA-SKU-0228,1,Bundle,0.27
2023-09-08,MA-SKU-0253,1,Bundle,0.12
2024-01-22,MA-SKU-0209,0,Bundle,0.1
2023-07-26,MA-SKU-0293,0,Discount,0.06
2024-06-24,MA-SKU-0230,0,Bundle,0.29
2024-09-20,MA-SKU-0240,0,Discount,0.22
2024-02-20,MA-SKU-0069,1,Display,0.29
2024-01-15,MA-SKU-0103,0,Discount,0.27
2023-05-24,MA-SKU-0203,0,Display,0.14
2023-01-25,MA-SKU-0052,1,Discount,0.08
2024-10-29,MA-SKU-0053,1,Display,0.17
2023-03-14,MA-SKU-0275,1,Discount,0.06
2024-09-23,MA-SKU-0030,0,Discount,0.09
2023-04-03,MA-SKU-0134,0,Display,0.11
2024-05-19,MA-SKU-0057,0,Bundle,0.22
2024-08-20,MA-SKU-0104,0,Bundle,0.18
2023-12-02,MA-SKU-0265,0,Bundle,0.13
2024-02-29,MA-SKU-0009,0,Bundle,0.19
2024-05-13,MA-SKU-0252,0,Bundle,0.08
2023-12-30,MA-SKU-0294,1,Discount,0.24
2024-09-21,MA-SKU-0155,0,Bundle,0.23
2023-07-18,MA-SKU-0157,1,Discount,0.1
2024-12-18,MA-SKU-0036,0,Display,0.2
2024-02-17,MA-SKU-0118,1,Bundle,0.18
2023-12-05,MA-SKU-0066,0,Bundle,0.07
2024-10-20,MA-SKU-0241,1,Bundle,0.12
2024-03-04,MA-SKU-0298,0,Bundle,0.3
2023-05-19,MA-SKU-0212,0,Discount,0.07
2024-11-23,MA-SKU-0100,1,Discount,0.18
2024-06-25,MA-SKU-0055,0,Discount,0.26
2023-02-26,MA-SKU-0238,0,Display,0.13
2023-08-20,MA-SKU-0230,1,Discount,0.12
2024-10-19,MA-SKU-0091,1,Bundle,0.27
2024-03-10,MA-SKU-0278,0,Display,0.13
2024-01-19,MA-SKU-0108,0,Display,0.21
2024-07-13,MA-SKU-0167,0,Bundle,0.24
2023-07-13,MA-SKU-0299,0,Bundle,0.25
2024-10-09,MA-SKU-0217,1,Bundle,0.3
2024-06-17,MA-SKU-0221,0,Bundle,0.25
2024-06-01,MA-SKU-0160,0,Discount,0.21
2024-12-16,MA-SKU-0015,1,Display,0.27
2023-07-04,MA-SKU-0277,0,Bundle,0.28
2023-10-19,MA-SKU-0056,0,Discount,0.29
2023-12-01,MA-SKU-0061,0,Bundle,0.24
2023-04-26,MA-SKU-0241,0,Discount,0.1
2023-02-18,MA-SKU-0089,0,Bundle,0.23
2024-11-15,MA-SKU-0071,0,Bundle,0.07
2023-03-23,MA-SKU-0029,0,Bundle,0.13
2023-11-29,MA-SKU-0287,0,Discount,0.08
2024-07-10,MA-SKU-0085,0,Bundle,0.29
2023-12-01,MA-SKU-0233,0,Discount,0.13
2024-06-15,MA-SKU-0234,0,Discount,0.23
2023-08-09,MA-SKU-0264,0,Display,0.19
2024-09-26,MA-SKU-0286,0,Discount,0.08
2023-11-19,MA-SKU-0268,0,Discount,0.19
2023-01-03,MA-SKU-0185,0,Discount,0.22
2024-11-24,MA-SKU-0130,0,Discount,0.27
2023-07-25,MA-SKU-0290,1,Discount,0.07
2023-02-09,MA-SKU-0276,0,Display,0.12
2023-02-28,MA-SKU-0179,1,Bundle,0.22
2024-07-27,MA-SKU-0289,1,Display,0.06
2024-10-05,MA-SKU-0162,0,Display,0.1
2024-05-21,MA-SKU-0270,0,Bundle,0.1
2024-07-25,MA-SKU-0095,1,Discount,0.22
2023-05-02,MA-SKU-0261,0,Bundle,0.12
2024-04-23,MA-SKU-0287,1,Discount,0.2
2024-09-10,MA-SKU-0082,0,Bundle,0.29
2023-04-06,MA-SKU-0224,0,Display,0.25
