Date,Country,Channel,Brand,SKU,Actual_Units,Forecast_Units
2024-07-30,FR,Retail,NutriBox,NB-MC-002,121,113
2024-07-31,FR,Retail,NutriBox,NB-MC-002,84,102
2024-08-01,FR,Retail,NutriBox,NB-MC-002,94,90
2024-08-02,FR,Retail,NutriBox,NB-MC-002,139,135
2024-08-03,FR,Retail,NutriBox,NB-MC-002,75,95
2024-08-04,FR,Retail,NutriBox,NB-MC-002,91,83
2024-08-05,FR,Retail,NutriBox,NB-MC-002,56,62
2024-08-06,FR,Retail,NutriBox,NB-MC-002,92,97
2024-08-07,FR,Retail,NutriBox,NB-MC-002,83,94
2024-08-08,FR,Retail,NutriBox,NB-MC-002,105,90
2024-08-09,FR,Retail,NutriBox,NB-MC-002,104,152
2024-08-10,FR,Retail,NutriBox,NB-MC-002,80,77
2024-08-11,FR,Retail,NutriBox,NB-MC-002,101,86
2024-08-12,FR,Retail,NutriBox,NB-MC-002,103,109
2024-08-13,FR,Retail,NutriBox,NB-MC-002,107,110
2024-08-14,FR,Retail,NutriBox,NB-MC-002,95,95
2024-08-15,FR,Retail,NutriBox,NB-MC-002,104,115
2024-08-16,FR,Retail,NutriBox,NB-MC-002,80,82
2024-08-17,FR,Retail,NutriBox,NB-MC-002,102,68
2024-08-18,FR,Retail,NutriBox,NB-MC-002,99,132
2024-08-19,FR,Retail,NutriBox,NB-MC-002,97,89
2024-08-20,FR,Retail,NutriBox,NB-MC-002,102,113
2024-08-21,FR,Retail,NutriBox,NB-MC-002,118,124
2024-08-22,FR,Retail,NutriBox,NB-MC-002,101,104
2024-08-23,FR,Retail,NutriBox,NB-MC-002,121,120
2024-08-24,FR,Retail,NutriBox,NB-MC-002,95,102
2024-08-25,FR,Retail,NutriBox,NB-MC-002,93,93
2024-08-26,FR,Retail,NutriBox,NB-MC-002,110,116
2024-08-27,FR,Retail,NutriBox,NB-MC-002,98,123
2024-08-28,FR,Retail,NutriBox,NB-MC-002,104,102
2024-08-29,FR,Retail,NutriBox,NB-MC-002,137,116
2024-08-30,FR,Retail,NutriBox,NB-MC-002,87,87
2024-08-31,FR,Retail,NutriBox,NB-MC-002,84,93
2024-09-01,FR,Retail,NutriBox,NB-MC-002,83,88
2024-09-02,FR,Retail,NutriBox,NB-MC-002,100,113
2024-09-03,FR,Retail,NutriBox,NB-MC-002,69,82
2024-09-04,FR,Retail,NutriBox,NB-MC-002,48,78
2024-09-05,FR,Retail,NutriBox,NB-MC-002,86,73
2024-09-06,FR,Retail,NutriBox,NB-MC-002,59,60
2024-09-07,FR,Retail,NutriBox,NB-MC-002,86,90
2024-09-08,FR,Retail,NutriBox,NB-MC-002,79,69
2024-09-09,FR,Retail,NutriBox,NB-MC-002,78,81
2024-09-10,FR,Retail,NutriBox,NB-MC-002,67,63
2024-09-11,FR,Retail,NutriBox,NB-MC-002,62,60
2024-09-12,FR,Retail,NutriBox,NB-MC-002,51,54
2024-09-13,FR,Retail,NutriBox,NB-MC-002,101,110
2024-09-14,FR,Retail,NutriBox,NB-MC-002,63,75
2024-09-15,FR,Retail,NutriBox,NB-MC-002,71,73
2024-09-16,FR,Retail,NutriBox,NB-MC-002,82,87
2024-09-17,FR,Retail,NutriBox,NB-MC-002,83,70
2024-09-18,FR,Retail,NutriBox,NB-MC-002,67,57
2024-09-19,FR,Retail,NutriBox,NB-MC-002,72,67
2024-09-20,FR,Retail,NutriBox,NB-MC-002,78,89
2024-09-21,FR,Retail,NutriBox,NB-MC-002,71,77
2024-09-22,FR,Retail,NutriBox,NB-MC-002,56,71
2024-09-23,FR,Retail,NutriBox,NB-MC-002,94,108
2024-09-24,FR,Retail,NutriBox,NB-MC-002,77,77
2024-09-25,FR,Retail,NutriBox,NB-MC-002,65,59
2024-09-26,FR,Retail,NutriBox,NB-MC-002,62,75
2024-09-27,FR,Retail,NutriBox,NB-MC-002,73,78
2024-09-28,FR,Retail,NutriBox,NB-MC-002,68,80
2024-09-29,FR,Retail,NutriBox,NB-MC-002,51,68
2024-09-30,FR,Retail,NutriBox,NB-MC-002,49,53
2024-10-01,FR,Retail,NutriBox,NB-MC-002,38,42
2024-10-02,FR,Retail,NutriBox,NB-MC-002,47,66
2024-10-03,FR,Retail,NutriBox,NB-MC-002,68,71
2024-10-04,FR,Retail,NutriBox,NB-MC-002,89,86
2024-10-05,FR,Retail,NutriBox,NB-MC-002,80,81
2024-10-06,FR,Retail,NutriBox,NB-MC-002,98,106
2024-10-07,FR,Retail,NutriBox,NB-MC-002,73,74
2024-10-08,FR,Retail,NutriBox,NB-MC-002,63,76
2024-10-09,FR,Retail,NutriBox,NB-MC-002,85,78
2024-10-10,FR,Retail,NutriBox,NB-MC-002,72,87
2024-10-11,FR,Retail,NutriBox,NB-MC-002,62,89
2024-10-12,FR,Retail,NutriBox,NB-MC-002,78,78
2024-10-13,FR,Retail,NutriBox,NB-MC-002,88,87
2024-10-14,FR,Retail,NutriBox,NB-MC-002,78,78
2024-10-15,FR,Retail,NutriBox,NB-MC-002,76,73
2024-10-16,FR,Retail,NutriBox,NB-MC-002,73,72
2024-10-17,FR,Retail,NutriBox,NB-MC-002,75,93
2024-10-18,FR,Retail,NutriBox,NB-MC-002,66,72
2024-10-19,FR,Retail,NutriBox,NB-MC-002,86,89
2024-10-20,FR,Retail,NutriBox,NB-MC-002,66,59
2024-10-21,FR,Retail,NutriBox,NB-MC-002,67,90
2024-10-22,FR,Retail,NutriBox,NB-MC-002,63,68
2024-10-23,FR,Retail,NutriBox,NB-MC-002,67,80
2024-10-24,FR,Retail,NutriBox,NB-MC-002,85,98
2024-10-25,FR,Retail,NutriBox,NB-MC-002,69,73
2024-10-26,FR,Retail,NutriBox,NB-MC-002,66,75
2024-10-27,FR,Retail,NutriBox,NB-MC-002,83,84
2024-10-28,FR,Retail,NutriBox,NB-MC-002,102,106
2024-10-29,FR,Retail,NutriBox,NB-MC-002,49,51
2024-10-30,FR,Retail,NutriBox,NB-MC-002,82,80
2024-10-31,FR,Retail,NutriBox,NB-MC-002,62,79
2024-11-01,FR,Retail,NutriBox,NB-MC-002,67,72
2024-11-02,FR,Retail,NutriBox,NB-MC-002,110,91
2024-11-03,FR,Retail,NutriBox,NB-MC-002,83,96
2024-11-04,FR,Retail,NutriBox,NB-MC-002,74,67
2024-11-05,FR,Retail,NutriBox,NB-MC-002,70,66
2024-11-06,FR,Retail,NutriBox,NB-MC-002,104,95
2024-11-07,FR,Retail,NutriBox,NB-MC-002,90,89
2024-11-08,FR,Retail,NutriBox,NB-MC-002,101,120
2024-11-09,FR,Retail,NutriBox,NB-MC-002,58,59
2024-11-10,FR,Retail,NutriBox,NB-MC-002,82,93
2024-11-11,FR,Retail,NutriBox,NB-MC-002,87,96
2024-11-12,FR,Retail,NutriBox,NB-MC-002,84,84
2024-11-13,FR,Retail,NutriBox,NB-MC-002,89,81
2024-11-14,FR,Retail,NutriBox,NB-MC-002,84,88
2024-11-15,FR,Retail,NutriBox,NB-MC-002,84,83
2024-11-16,FR,Retail,NutriBox,NB-MC-002,80,81
2024-11-17,FR,Retail,NutriBox,NB-MC-002,83,69
2024-11-18,FR,Retail,NutriBox,NB-MC-002,75,72
2024-11-19,FR,Retail,NutriBox,NB-MC-002,69,77
2024-11-20,FR,Retail,NutriBox,NB-MC-002,90,91
2024-11-21,FR,Retail,NutriBox,NB-MC-002,78,75
2024-11-22,FR,Retail,NutriBox,NB-MC-002,75,59
2024-11-23,FR,Retail,NutriBox,NB-MC-002,61,77
2024-11-24,FR,Retail,NutriBox,NB-MC-002,85,90
2024-11-25,FR,Retail,NutriBox,NB-MC-002,80,89
2024-11-26,FR,Retail,NutriBox,NB-MC-002,83,102
2024-11-27,FR,Retail,NutriBox,NB-MC-002,78,84
2024-11-28,FR,Retail,NutriBox,NB-MC-002,76,95
2024-11-29,FR,Retail,NutriBox,NB-MC-002,49,46
2024-11-30,FR,Retail,NutriBox,NB-MC-002,70,87
2024-12-01,FR,Retail,NutriBox,NB-MC-002,126,123
2024-12-02,FR,Retail,NutriBox,NB-MC-002,72,78
2024-12-03,FR,Retail,NutriBox,NB-MC-002,115,130
2024-12-04,FR,Retail,NutriBox,NB-MC-002,108,112
2024-12-05,FR,Retail,NutriBox,NB-MC-002,109,129
2024-12-06,FR,Retail,NutriBox,NB-MC-002,184,178
2024-12-07,FR,Retail,NutriBox,NB-MC-002,103,97
2024-12-08,FR,Retail,NutriBox,NB-MC-002,114,111
2024-12-09,FR,Retail,NutriBox,NB-MC-002,124,121
2024-12-10,FR,Retail,NutriBox,NB-MC-002,116,112
2024-12-11,FR,Retail,NutriBox,NB-MC-002,92,91
2024-12-12,FR,Retail,NutriBox,NB-MC-002,121,134
2024-12-13,FR,Retail,NutriBox,NB-MC-002,126,127
2024-12-14,FR,Retail,NutriBox,NB-MC-002,107,100
2024-12-15,FR,Retail,NutriBox,NB-MC-002,137,140
2024-12-16,FR,Retail,NutriBox,NB-MC-002,38,35
2024-12-17,FR,Retail,NutriBox,NB-MC-002,92,92
2024-12-18,FR,Retail,NutriBox,NB-MC-002,57,63
2024-12-19,FR,Retail,NutriBox,NB-MC-002,138,143
2024-12-20,FR,Retail,NutriBox,NB-MC-002,135,129
2024-12-21,FR,Retail,NutriBox,NB-MC-002,132,122
2024-12-22,FR,Retail,NutriBox,NB-MC-002,100,112
2024-12-23,FR,Retail,NutriBox,NB-MC-002,127,144
2024-12-24,FR,Retail,NutriBox,NB-MC-002,117,100
2024-12-25,FR,Retail,NutriBox,NB-MC-002,131,152
2024-12-26,FR,Retail,NutriBox,NB-MC-002,96,123
2024-12-27,FR,Retail,NutriBox,NB-MC-002,103,119
2024-12-28,FR,Retail,NutriBox,NB-MC-002,114,113
2024-12-29,FR,Retail,NutriBox,NB-MC-002,112,118
2024-12-30,FR,Retail,NutriBox,NB-MC-002,140,130
2024-12-31,FR,Retail,NutriBox,NB-MC-002,128,133
2022-01-01,DE,Retail,NutriBox,NB-MC-001,74,82
2022-01-02,DE,Retail,NutriBox,NB-MC-001,97,95
2022-01-03,DE,Retail,NutriBox,NB-MC-001,113,103
2022-01-04,DE,Retail,NutriBox,NB-MC-001,81,81
2022-01-05,DE,Retail,NutriBox,NB-MC-001,77,72
2022-01-06,DE,Retail,NutriBox,NB-MC-001,86,81
2022-01-07,DE,Retail,NutriBox,NB-MC-001,92,80
2022-01-08,DE,Retail,NutriBox,NB-MC-001,85,105
2022-01-09,DE,Retail,NutriBox,NB-MC-001,62,76
2022-01-10,DE,Retail,NutriBox,NB-MC-001,66,79
2022-01-11,DE,Retail,NutriBox,NB-MC-001,87,85
2022-01-12,DE,Retail,NutriBox,NB-MC-001,87,89
2022-01-13,DE,Retail,NutriBox,NB-MC-001,83,85
2022-01-14,DE,Retail,NutriBox,NB-MC-001,99,104
2022-01-15,DE,Retail,NutriBox,NB-MC-001,85,86
2022-01-16,DE,Retail,NutriBox,NB-MC-001,79,76
2022-01-17,DE,Retail,NutriBox,NB-MC-001,76,75
2022-01-18,DE,Retail,NutriBox,NB-MC-001,84,84
2022-01-19,DE,Retail,NutriBox,NB-MC-001,108,111
2022-01-20,DE,Retail,NutriBox,NB-MC-001,88,88
2022-01-21,DE,Retail,NutriBox,NB-MC-001,78,87
2022-01-22,DE,Retail,NutriBox,NB-MC-001,72,67
2022-01-23,DE,Retail,NutriBox,NB-MC-001,98,103
2022-01-24,DE,Retail,NutriBox,NB-MC-001,80,83
2022-01-25,DE,Retail,NutriBox,NB-MC-001,79,98
2022-01-26,DE,Retail,NutriBox,NB-MC-001,85,96
2022-01-27,DE,Retail,NutriBox,NB-MC-001,43,59
2022-01-28,DE,Retail,NutriBox,NB-MC-001,98,101
2022-01-29,DE,Retail,NutriBox,NB-MC-001,88,65
2022-01-30,DE,Retail,NutriBox,NB-MC-001,102,86
2022-01-31,DE,Retail,NutriBox,NB-MC-001,82,106
2022-02-01,DE,Retail,NutriBox,NB-MC-001,69,73
2022-02-02,DE,Retail,NutriBox,NB-MC-001,83,94
2022-02-03,DE,Retail,NutriBox,NB-MC-001,104,113
2022-02-04,DE,Retail,NutriBox,NB-MC-001,87,81
2022-02-05,DE,Retail,NutriBox,NB-MC-001,81,83
2022-02-06,DE,Retail,NutriBox,NB-MC-001,84,83
2022-02-07,DE,Retail,NutriBox,NB-MC-001,57,81
2022-02-08,DE,Retail,NutriBox,NB-MC-001,83,81
2022-02-09,DE,Retail,NutriBox,NB-MC-001,99,110
2022-02-10,DE,Retail,NutriBox,NB-MC-001,95,123
2022-02-11,DE,Retail,NutriBox,NB-MC-001,77,65
2022-02-12,DE,Retail,NutriBox,NB-MC-001,107,112
2022-02-13,DE,Retail,NutriBox,NB-MC-001,57,53
2022-02-14,DE,Retail,NutriBox,NB-MC-001,55,63
2022-02-15,DE,Retail,NutriBox,NB-MC-001,97,97
2022-02-16,DE,Retail,NutriBox,NB-MC-001,86,100
2022-02-17,DE,Retail,NutriBox,NB-MC-001,90,76
2022-02-18,DE,Retail,NutriBox,NB-MC-001,83,89
2022-02-19,DE,Retail,NutriBox,NB-MC-001,87,84
2022-02-20,DE,Retail,NutriBox,NB-MC-001,82,100
2022-02-21,DE,Retail,NutriBox,NB-MC-001,82,85
2022-02-22,DE,Retail,NutriBox,NB-MC-001,56,69
2022-02-23,DE,Retail,NutriBox,NB-MC-001,95,65
2022-02-24,DE,Retail,NutriBox,NB-MC-001,122,120
2022-02-25,DE,Retail,NutriBox,NB-MC-001,86,79
2022-02-26,DE,Retail,NutriBox,NB-MC-001,68,68
2022-02-27,DE,Retail,NutriBox,NB-MC-001,110,124
2022-02-28,DE,Retail,NutriBox,NB-MC-001,104,106
2022-03-01,DE,Retail,NutriBox,NB-MC-001,58,59
2022-03-02,DE,Retail,NutriBox,NB-MC-001,96,93
2022-03-03,DE,Retail,NutriBox,NB-MC-001,79,82
2022-03-04,DE,Retail,NutriBox,NB-MC-001,72,76
2022-03-05,DE,Retail,NutriBox,NB-MC-001,90,87
2022-03-06,DE,Retail,NutriBox,NB-MC-001,84,94
2022-03-07,DE,Retail,NutriBox,NB-MC-001,92,79
2022-03-08,DE,Retail,NutriBox,NB-MC-001,61,80
2022-03-09,DE,Retail,NutriBox,NB-MC-001,99,100
2022-03-10,DE,Retail,NutriBox,NB-MC-001,92,101
2022-03-11,DE,Retail,NutriBox,NB-MC-001,81,67
2022-03-12,DE,Retail,NutriBox,NB-MC-001,86,90
2022-03-13,DE,Retail,NutriBox,NB-MC-001,92,85
2022-03-14,DE,Retail,NutriBox,NB-MC-001,78,101
2022-03-15,DE,Retail,NutriBox,NB-MC-001,79,73
2022-03-16,DE,Retail,NutriBox,NB-MC-001,76,94
2022-03-17,DE,Retail,NutriBox,NB-MC-001,69,70
2022-03-18,DE,Retail,NutriBox,NB-MC-001,67,55
2022-03-19,DE,Retail,NutriBox,NB-MC-001,112,117
2022-03-20,DE,Retail,NutriBox,NB-MC-001,123,140
2022-03-21,DE,Retail,NutriBox,NB-MC-001,87,91
2022-03-22,DE,Retail,NutriBox,NB-MC-001,66,77
2022-03-23,DE,Retail,NutriBox,NB-MC-001,102,80
2022-03-24,DE,Retail,NutriBox,NB-MC-001,91,97
2022-03-25,DE,Retail,NutriBox,NB-MC-001,104,134
2022-03-26,DE,Retail,NutriBox,NB-MC-001,112,112
2022-03-27,DE,Retail,NutriBox,NB-MC-001,77,80
2022-03-28,DE,Retail,NutriBox,NB-MC-001,71,67
2022-03-29,DE,Retail,NutriBox,NB-MC-001,86,75
2022-03-30,DE,Retail,NutriBox,NB-MC-001,87,93
2022-03-31,DE,Retail,NutriBox,NB-MC-001,96,89
2022-04-01,DE,Retail,NutriBox,NB-MC-001,53,56
2022-04-02,DE,Retail,NutriBox,NB-MC-001,72,70
2022-04-03,DE,Retail,NutriBox,NB-MC-001,105,99
2022-04-04,DE,Retail,NutriBox,NB-MC-001,74,77
2022-04-05,DE,Retail,NutriBox,NB-MC-001,63,60
2022-04-06,DE,Retail,NutriBox,NB-MC-001,109,103
2022-04-07,DE,Retail,NutriBox,NB-MC-001,79,83
2022-04-08,DE,Retail,NutriBox,NB-MC-001,53,62
2022-04-09,DE,Retail,NutriBox,NB-MC-001,87,102
2022-04-10,DE,Retail,NutriBox,NB-MC-001,123,113
2022-04-11,DE,Retail,NutriBox,NB-MC-001,113,102
2022-04-12,DE,Retail,NutriBox,NB-MC-001,89,93
2022-04-13,DE,Retail,NutriBox,NB-MC-001,85,68
2022-04-14,DE,Retail,NutriBox,NB-MC-001,104,114
2022-04-15,DE,Retail,NutriBox,NB-MC-001,76,74
2022-04-16,DE,Retail,NutriBox,NB-MC-001,81,87
2022-04-17,DE,Retail,NutriBox,NB-MC-001,65,75
2022-04-18,DE,Retail,NutriBox,NB-MC-001,84,97
2022-04-19,DE,Retail,NutriBox,NB-MC-001,98,112
2022-04-20,DE,Retail,NutriBox,NB-MC-001,82,72
2022-04-21,DE,Retail,NutriBox,NB-MC-001,118,101
2022-04-22,DE,Retail,NutriBox,NB-MC-001,101,110
2022-04-23,DE,Retail,NutriBox,NB-MC-001,62,70
2022-04-24,DE,Retail,NutriBox,NB-MC-001,86,96
2022-04-25,DE,Retail,NutriBox,NB-MC-001,98,90
2022-04-26,DE,Retail,NutriBox,NB-MC-001,70,88
2022-04-27,DE,Retail,NutriBox,NB-MC-001,94,101
2022-04-28,DE,Retail,NutriBox,NB-MC-001,90,76
2022-04-29,DE,Retail,NutriBox,NB-MC-001,71,78
2022-04-30,DE,Retail,NutriBox,NB-MC-001,63,59
2022-05-01,DE,Retail,NutriBox,NB-MC-001,63,73
2022-05-02,DE,Retail,NutriBox,NB-MC-001,82,92
2022-05-03,DE,Retail,NutriBox,NB-MC-001,67,75
2022-05-04,DE,Retail,NutriBox,NB-MC-001,94,90
2022-05-05,DE,Retail,NutriBox,NB-MC-001,105,93
2022-05-06,DE,Retail,NutriBox,NB-MC-001,97,104
2022-05-07,DE,Retail,NutriBox,NB-MC-001,85,98
2022-05-08,DE,Retail,NutriBox,NB-MC-001,78,84
2022-05-09,DE,Retail,NutriBox,NB-MC-001,81,74
2022-05-10,DE,Retail,NutriBox,NB-MC-001,63,56
2022-05-11,DE,Retail,NutriBox,NB-MC-001,74,94
2022-05-12,DE,Retail,NutriBox,NB-MC-001,92,81
2022-05-13,DE,Retail,NutriBox,NB-MC-001,75,78
2022-05-14,DE,Retail,NutriBox,NB-MC-001,89,64
2022-05-15,DE,Retail,NutriBox,NB-MC-001,94,89
2022-05-16,DE,Retail,NutriBox,NB-MC-001,83,76
2022-05-17,DE,Retail,NutriBox,NB-MC-001,96,97
2022-05-18,DE,Retail,NutriBox,NB-MC-001,60,85
2022-05-19,DE,Retail,NutriBox,NB-MC-001,83,62
2022-05-20,DE,Retail,NutriBox,NB-MC-001,76,81
2022-05-21,DE,Retail,NutriBox,NB-MC-001,88,101
2022-05-22,DE,Retail,NutriBox,NB-MC-001,57,65
2022-05-23,DE,Retail,NutriBox,NB-MC-001,86,75
2022-05-24,DE,Retail,NutriBox,NB-MC-001,69,83
2022-05-25,DE,Retail,NutriBox,NB-MC-001,73,74
2022-05-26,DE,Retail,NutriBox,NB-MC-001,106,92
2022-05-27,DE,Retail,NutriBox,NB-MC-001,81,88
2022-05-28,DE,Retail,NutriBox,NB-MC-001,88,110
2022-05-29,DE,Retail,NutriBox,NB-MC-001,65,53
2022-05-30,DE,Retail,NutriBox,NB-MC-001,103,107
2022-05-31,DE,Retail,NutriBox,NB-MC-001,64,80
2022-06-01,DE,Retail,NutriBox,NB-MC-001,107,107
2022-06-02,DE,Retail,NutriBox,NB-MC-001,118,111
2022-06-03,DE,Retail,NutriBox,NB-MC-001,135,113
2022-06-04,DE,Retail,NutriBox,NB-MC-001,152,153
2022-06-05,DE,Retail,NutriBox,NB-MC-001,88,90
2022-06-06,DE,Retail,NutriBox,NB-MC-001,133,143
2022-06-07,DE,Retail,NutriBox,NB-MC-001,84,83
2022-06-08,DE,Retail,NutriBox,NB-MC-001,115,139
2022-06-09,DE,Retail,NutriBox,NB-MC-001,119,134
2022-06-10,DE,Retail,NutriBox,NB-MC-001,86,105
2022-06-11,DE,Retail,NutriBox,NB-MC-001,95,109
2022-06-12,DE,Retail,NutriBox,NB-MC-001,71,75
2022-06-13,DE,Retail,NutriBox,NB-MC-001,93,108
2022-06-14,DE,Retail,NutriBox,NB-MC-001,100,116
2022-06-15,DE,Retail,NutriBox,NB-MC-001,163,138
2022-06-16,DE,Retail,NutriBox,NB-MC-001,126,108
2022-06-17,DE,Retail,NutriBox,NB-MC-001,92,102
2022-06-18,DE,Retail,NutriBox,NB-MC-001,93,102
2022-06-19,DE,Retail,NutriBox,NB-MC-001,98,91
2022-06-20,DE,Retail,NutriBox,NB-MC-001,127,127
2022-06-21,DE,Retail,NutriBox,NB-MC-001,113,122
2022-06-22,DE,Retail,NutriBox,NB-MC-001,98,89
2022-06-23,DE,Retail,NutriBox,NB-MC-001,152,129
2022-06-24,DE,Retail,NutriBox,NB-MC-001,100,95
2022-06-25,DE,Retail,NutriBox,NB-MC-001,117,119
2022-06-26,DE,Retail,NutriBox,NB-MC-001,106,116
2022-06-27,DE,Retail,NutriBox,NB-MC-001,92,96
2022-06-28,DE,Retail,NutriBox,NB-MC-001,128,133
2022-06-29,DE,Retail,NutriBox,NB-MC-001,105,96
2022-06-30,DE,Retail,NutriBox,NB-MC-001,104,102
2022-07-01,DE,Retail,NutriBox,NB-MC-001,119,118
2022-07-02,DE,Retail,NutriBox,NB-MC-001,135,119
2022-07-03,DE,Retail,NutriBox,NB-MC-001,85,98
2022-07-04,DE,Retail,NutriBox,NB-MC-001,134,124
2022-07-05,DE,Retail,NutriBox,NB-MC-001,63,71
2022-07-06,DE,Retail,NutriBox,NB-MC-001,113,100
2022-07-07,DE,Retail,NutriBox,NB-MC-001,108,124
2022-07-08,DE,Retail,NutriBox,NB-MC-001,114,103
2022-07-09,DE,Retail,NutriBox,NB-MC-001,119,109
2022-07-10,DE,Retail,NutriBox,NB-MC-001,129,130
2022-07-11,DE,Retail,NutriBox,NB-MC-001,87,89
2022-07-12,DE,Retail,NutriBox,NB-MC-001,136,113
2022-07-13,DE,Retail,NutriBox,NB-MC-001,130,141
2022-07-14,DE,Retail,NutriBox,NB-MC-001,113,121
2022-07-15,DE,Retail,NutriBox,NB-MC-001,83,92
2022-07-16,DE,Retail,NutriBox,NB-MC-001,96,99
2022-07-17,DE,Retail,NutriBox,NB-MC-001,137,134
2022-07-18,DE,Retail,NutriBox,NB-MC-001,132,129
2022-07-19,DE,Retail,NutriBox,NB-MC-001,117,121
2022-07-20,DE,Retail,NutriBox,NB-MC-001,96,106
2022-07-21,DE,Retail,NutriBox,NB-MC-001,56,64
2022-07-22,DE,Retail,NutriBox,NB-MC-001,142,133
2022-07-23,DE,Retail,NutriBox,NB-MC-001,116,113
2022-07-24,DE,Retail,NutriBox,NB-MC-001,87,86
2022-07-25,DE,Retail,NutriBox,NB-MC-001,99,109
2022-07-26,DE,Retail,NutriBox,NB-MC-001,79,88
2022-07-27,DE,Retail,NutriBox,NB-MC-001,99,115
2022-07-28,DE,Retail,NutriBox,NB-MC-001,125,133
2022-07-29,DE,Retail,NutriBox,NB-MC-001,135,142
2022-07-30,DE,Retail,NutriBox,NB-MC-001,102,117
2022-07-31,DE,Retail,NutriBox,NB-MC-001,160,153
2022-08-01,DE,Retail,NutriBox,NB-MC-001,98,100
2022-08-02,DE,Retail,NutriBox,NB-MC-001,109,104
2022-08-03,DE,Retail,NutriBox,NB-MC-001,95,106
2022-08-04,DE,Retail,NutriBox,NB-MC-001,156,150
2022-08-05,DE,Retail,NutriBox,NB-MC-001,121,122
2022-08-06,DE,Retail,NutriBox,NB-MC-001,75,71
2022-08-07,DE,Retail,NutriBox,NB-MC-001,106,98
2022-08-08,DE,Retail,NutriBox,NB-MC-001,148,137
2022-08-09,DE,Retail,NutriBox,NB-MC-001,133,116
2022-08-10,DE,Retail,NutriBox,NB-MC-001,131,110
2022-08-11,DE,Retail,NutriBox,NB-MC-001,164,173
2022-08-12,DE,Retail,NutriBox,NB-MC-001,98,97
2022-08-13,DE,Retail,NutriBox,NB-MC-001,136,121
2022-08-14,DE,Retail,NutriBox,NB-MC-001,76,71
2022-08-15,DE,Retail,NutriBox,NB-MC-001,119,105
2022-08-16,DE,Retail,NutriBox,NB-MC-001,113,110
2022-08-17,DE,Retail,NutriBox,NB-MC-001,78,72
2022-08-18,DE,Retail,NutriBox,NB-MC-001,101,94
2022-08-19,DE,Retail,NutriBox,NB-MC-001,134,148
2022-08-20,DE,Retail,NutriBox,NB-MC-001,115,127
2022-08-21,DE,Retail,NutriBox,NB-MC-001,139,133
2022-08-22,DE,Retail,NutriBox,NB-MC-001,117,121
2022-08-23,DE,Retail,NutriBox,NB-MC-001,119,112
2022-08-24,DE,Retail,NutriBox,NB-MC-001,98,96
2022-08-25,DE,Retail,NutriBox,NB-MC-001,109,108
2022-08-26,DE,Retail,NutriBox,NB-MC-001,107,113
2022-08-27,DE,Retail,NutriBox,NB-MC-001,69,67
2022-08-28,DE,Retail,NutriBox,NB-MC-001,113,109
2022-08-29,DE,Retail,NutriBox,NB-MC-001,127,123
2022-08-30,DE,Retail,NutriBox,NB-MC-001,112,113
2022-08-31,DE,Retail,NutriBox,NB-MC-001,109,88
2022-09-01,DE,Retail,NutriBox,NB-MC-001,67,66
2022-09-02,DE,Retail,NutriBox,NB-MC-001,87,76
2022-09-03,DE,Retail,NutriBox,NB-MC-001,82,92
2022-09-04,DE,Retail,NutriBox,NB-MC-001,69,76
2022-09-05,DE,Retail,NutriBox,NB-MC-001,90,101
2022-09-06,DE,Retail,NutriBox,NB-MC-001,98,107
2022-09-07,DE,Retail,NutriBox,NB-MC-001,81,89
2022-09-08,DE,Retail,NutriBox,NB-MC-001,60,79
2022-09-09,DE,Retail,NutriBox,NB-MC-001,41,48
2022-09-10,DE,Retail,NutriBox,NB-MC-001,80,66
2022-09-11,DE,Retail,NutriBox,NB-MC-001,101,103
2022-09-12,DE,Retail,NutriBox,NB-MC-001,104,96
2022-09-13,DE,Retail,NutriBox,NB-MC-001,59,70
2022-09-14,DE,Retail,NutriBox,NB-MC-001,92,107
2022-09-15,DE,Retail,NutriBox,NB-MC-001,116,116
2022-09-16,DE,Retail,NutriBox,NB-MC-001,60,73
2022-09-17,DE,Retail,NutriBox,NB-MC-001,118,125
2022-09-18,DE,Retail,NutriBox,NB-MC-001,79,72
2022-09-19,DE,Retail,NutriBox,NB-MC-001,82,94
2022-09-20,DE,Retail,NutriBox,NB-MC-001,74,81
2022-09-21,DE,Retail,NutriBox,NB-MC-001,99,91
2022-09-22,DE,Retail,NutriBox,NB-MC-001,94,94
2022-09-23,DE,Retail,NutriBox,NB-MC-001,77,90
2022-09-24,DE,Retail,NutriBox,NB-MC-001,50,57
2022-09-25,DE,Retail,NutriBox,NB-MC-001,83,82
2022-09-26,DE,Retail,NutriBox,NB-MC-001,81,81
2022-09-27,DE,Retail,NutriBox,NB-MC-001,78,82
2022-09-28,DE,Retail,NutriBox,NB-MC-001,90,92
2022-09-29,DE,Retail,NutriBox,NB-MC-001,67,70
2022-09-30,DE,Retail,NutriBox,NB-MC-001,82,91
2022-10-01,DE,Retail,NutriBox,NB-MC-001,70,81
2022-10-02,DE,Retail,NutriBox,NB-MC-001,66,91
2022-10-03,DE,Retail,NutriBox,NB-MC-001,90,87
2022-10-04,DE,Retail,NutriBox,NB-MC-001,49,70
2022-10-05,DE,Retail,NutriBox,NB-MC-001,84,98
2022-10-06,DE,Retail,NutriBox,NB-MC-001,69,66
2022-10-07,DE,Retail,NutriBox,NB-MC-001,94,78
2022-10-08,DE,Retail,NutriBox,NB-MC-001,85,99
