Date,Country,Region,SKU,Stakeholder,Forecast_Units,Actual_Units,Consensus_Units,Forecast_Error
2023-02-01,USA,East,VM_US_064,Sales,1878,929,2031,949
2023-02-01,USA,East,VM_US_064,Marketing,1982,929,2031,1053
2023-02-01,USA,East,VM_US_064,Finance,2455,929,2031,1526
2023-02-01,USA,East,VM_US_064,System,1810,929,2031,881
2023-03-01,USA,East,VM_US_064,Sales,2453,2130,2065,323
2023-03-01,USA,East,VM_US_064,Marketing,1752,2130,2065,-378
2023-03-01,USA,East,VM_US_064,Finance,2178,2130,2065,48
2023-03-01,USA,East,VM_US_064,System,1879,2130,2065,-251
2023-04-01,USA,East,VM_US_064,Sales,1879,1922,2206,-43
2023-04-01,USA,East,VM_US_064,Marketing,1897,1922,2206,-25
2023-04-01,USA,East,VM_US_064,Finance,2759,1922,2206,837
2023-04-01,USA,East,VM_US_064,System,2290,1922,2206,368
2023-05-01,USA,East,VM_US_064,Sales,2202,2423,2101,-221
2023-05-01,USA,East,VM_US_064,Marketing,1679,2423,2101,-744
2023-05-01,USA,East,VM_US_064,Finance,2178,2423,2101,-245
2023-05-01,USA,East,VM_US_064,System,2347,2423,2101,-76
2023-06-01,USA,East,VM_US_064,Sales,2320,1813,2273,507
2023-06-01,USA,East,VM_US_064,Marketing,2255,1813,2273,442
2023-06-01,USA,East,VM_US_064,Finance,2542,1813,2273,729
2023-06-01,USA,East,VM_US_064,System,1975,1813,2273,162
2023-07-01,USA,East,VM_US_064,Sales,1989,1737,1903,252
2023-07-01,USA,East,VM_US_064,Marketing,2438,1737,1903,701
2023-07-01,USA,East,VM_US_064,Finance,1623,1737,1903,-114
2023-07-01,USA,East,VM_US_064,System,1563,1737,1903,-174
2023-08-01,USA,East,VM_US_064,Sales,1969,2107,2076,-138
2023-08-01,USA,East,VM_US_064,Marketing,2081,2107,2076,-26
2023-08-01,USA,East,VM_US_064,Finance,2315,2107,2076,208
2023-08-01,USA,East,VM_US_064,System,1942,2107,2076,-165
2023-09-01,USA,East,VM_US_064,Sales,2590,1495,2147,1095
2023-09-01,USA,East,VM_US_064,Marketing,1831,1495,2147,336
2023-09-01,USA,East,VM_US_064,Finance,1815,1495,2147,320
2023-09-01,USA,East,VM_US_064,System,2355,1495,2147,860
2023-10-01,USA,East,VM_US_064,Sales,2064,1960,2152,104
2023-10-01,USA,East,VM_US_064,Marketing,2200,1960,2152,240
2023-10-01,USA,East,VM_US_064,Finance,2350,1960,2152,390
2023-10-01,USA,East,VM_US_064,System,1996,1960,2152,36
2023-11-01,USA,East,VM_US_064,Sales,1546,2554,2026,-1008
2023-11-01,USA,East,VM_US_064,Marketing,2269,2554,2026,-285
2023-11-01,USA,East,VM_US_064,Finance,1870,2554,2026,-684
2023-11-01,USA,East,VM_US_064,System,2422,2554,2026,-132
2023-12-01,USA,East,VM_US_064,Sales,1912,2124,2174,-212
2023-12-01,USA,East,VM_US_064,Marketing,2245,2124,2174,121
2023-12-01,USA,East,VM_US_064,Finance,2302,2124,2174,178
2023-12-01,USA,East,VM_US_064,System,2240,2124,2174,116
2024-01-01,USA,East,VM_US_064,Sales,1959,1758,2093,201
2024-01-01,USA,East,VM_US_064,Marketing,2078,1758,2093,320
2024-01-01,USA,East,VM_US_064,Finance,2069,1758,2093,311
2024-01-01,USA,East,VM_US_064,System,2267,1758,2093,509
2024-02-01,USA,East,VM_US_064,Sales,2163,1451,1983,712
2024-02-01,USA,East,VM_US_064,Marketing,2007,1451,1983,556
2024-02-01,USA,East,VM_US_064,Finance,1870,1451,1983,419
2024-02-01,USA,East,VM_US_064,System,1894,1451,1983,443
2024-03-01,USA,East,VM_US_064,Sales,1181,2013,1789,-832
2024-03-01,USA,East,VM_US_064,Marketing,1904,2013,1789,-109
2024-03-01,USA,East,VM_US_064,Finance,1861,2013,1789,-152
2024-03-01,USA,East,VM_US_064,System,2212,2013,1789,199
2024-04-01,USA,East,VM_US_064,Sales,2026,1828,2280,198
2024-04-01,USA,East,VM_US_064,Marketing,2464,1828,2280,636
2024-04-01,USA,East,VM_US_064,Finance,2328,1828,2280,500
2024-04-01,USA,East,VM_US_064,System,2305,1828,2280,477
2024-05-01,USA,East,VM_US_064,Sales,2215,1924,2112,291
2024-05-01,USA,East,VM_US_064,Marketing,2021,1924,2112,97
2024-05-01,USA,East,VM_US_064,Finance,2031,1924,2112,107
2024-05-01,USA,East,VM_US_064,System,2182,1924,2112,258
2024-06-01,USA,East,VM_US_064,Sales,2452,1893,2292,559
2024-06-01,USA,East,VM_US_064,Marketing,2040,1893,2292,147
2024-06-01,USA,East,VM_US_064,Finance,2234,1893,2292,341
2024-06-01,USA,East,VM_US_064,System,2443,1893,2292,550
2024-07-01,USA,East,VM_US_064,Sales,1728,2401,2128,-673
2024-07-01,USA,East,VM_US_064,Marketing,2191,2401,2128,-210
2024-07-01,USA,East,VM_US_064,Finance,2292,2401,2128,-109
2024-07-01,USA,East,VM_US_064,System,2302,2401,2128,-99
2024-08-01,USA,East,VM_US_064,Sales,1916,1732,2034,184
2024-08-01,USA,East,VM_US_064,Marketing,2328,1732,2034,596
2024-08-01,USA,East,VM_US_064,Finance,1889,1732,2034,157
2024-08-01,USA,East,VM_US_064,System,2005,1732,2034,273
2024-09-01,USA,East,VM_US_064,Sales,2068,2571,1997,-503
2024-09-01,USA,East,VM_US_064,Marketing,1898,2571,1997,-673
2024-09-01,USA,East,VM_US_064,Finance,1860,2571,1997,-711
2024-09-01,USA,East,VM_US_064,System,2163,2571,1997,-408
2024-10-01,USA,East,VM_US_064,Sales,2018,1664,2207,354
2024-10-01,USA,East,VM_US_064,Marketing,2163,1664,2207,499
2024-10-01,USA,East,VM_US_064,Finance,2404,1664,2207,740
2024-10-01,USA,East,VM_US_064,System,2246,1664,2207,582
2024-11-01,USA,East,VM_US_064,Sales,2374,1857,2046,517
2024-11-01,USA,East,VM_US_064,Marketing,2005,1857,2046,148
2024-11-01,USA,East,VM_US_064,Finance,1771,1857,2046,-86
2024-11-01,USA,East,VM_US_064,System,2037,1857,2046,180
2024-12-01,USA,East,VM_US_064,Sales,2121,2528,2103,-407
2024-12-01,USA,East,VM_US_064,Marketing,2083,2528,2103,-445
2024-12-01,USA,East,VM_US_064,Finance,2488,2528,2103,-40
2024-12-01,USA,East,VM_US_064,System,1722,2528,2103,-806
2023-01-01,USA,East,VM_US_065,Sales,1712,1570,1690,142
2023-01-01,USA,East,VM_US_065,Marketing,1788,1570,1690,218
2023-01-01,USA,East,VM_US_065,Finance,1587,1570,1690,17
2023-01-01,USA,East,VM_US_065,System,1674,1570,1690,104
2023-02-01,USA,East,VM_US_065,Sales,1830,1754,1802,76
2023-02-01,USA,East,VM_US_065,Marketing,2036,1754,1802,282
2023-02-01,USA,East,VM_US_065,Finance,1728,1754,1802,-26
2023-02-01,USA,East,VM_US_065,System,1615,1754,1802,-139
2023-03-01,USA,East,VM_US_065,Sales,1815,1912,1747,-97
2023-03-01,USA,East,VM_US_065,Marketing,1691,1912,1747,-221
2023-03-01,USA,East,VM_US_065,Finance,1832,1912,1747,-80
2023-03-01,USA,East,VM_US_065,System,1652,1912,1747,-260
2023-04-01,USA,East,VM_US_065,Sales,1337,1594,1491,-257
2023-04-01,USA,East,VM_US_065,Marketing,1663,1594,1491,69
2023-04-01,USA,East,VM_US_065,Finance,1365,1594,1491,-229
2023-04-01,USA,East,VM_US_065,System,1599,1594,1491,5
2023-05-01,USA,East,VM_US_065,Sales,1419,1882,1634,-463
2023-05-01,USA,East,VM_US_065,Marketing,1692,1882,1634,-190
2023-05-01,USA,East,VM_US_065,Finance,1745,1882,1634,-137
2023-05-01,USA,East,VM_US_065,System,1682,1882,1634,-200
2023-06-01,USA,East,VM_US_065,Sales,1799,1606,1750,193
2023-06-01,USA,East,VM_US_065,Marketing,1828,1606,1750,222
2023-06-01,USA,East,VM_US_065,Finance,1732,1606,1750,126
2023-06-01,USA,East,VM_US_065,System,1643,1606,1750,37
2023-07-01,USA,East,VM_US_065,Sales,1459,1956,1731,-497
2023-07-01,USA,East,VM_US_065,Marketing,1874,1956,1731,-82
2023-07-01,USA,East,VM_US_065,Finance,1819,1956,1731,-137
2023-07-01,USA,East,VM_US_065,System,1773,1956,1731,-183
2023-08-01,USA,East,VM_US_065,Sales,1339,1729,1699,-390
2023-08-01,USA,East,VM_US_065,Marketing,2020,1729,1699,291
2023-08-01,USA,East,VM_US_065,Finance,1906,1729,1699,177
2023-08-01,USA,East,VM_US_065,System,1532,1729,1699,-197
2023-09-01,USA,East,VM_US_065,Sales,1771,1929,1750,-158
2023-09-01,USA,East,VM_US_065,Marketing,1610,1929,1750,-319
2023-09-01,USA,East,VM_US_065,Finance,1979,1929,1750,50
2023-09-01,USA,East,VM_US_065,System,1642,1929,1750,-287
2023-10-01,USA,East,VM_US_065,Sales,1843,2084,1866,-241
2023-10-01,USA,East,VM_US_065,Marketing,1930,2084,1866,-154
2023-10-01,USA,East,VM_US_065,Finance,1852,2084,1866,-232
2023-10-01,USA,East,VM_US_065,System,1842,2084,1866,-242
2023-11-01,USA,East,VM_US_065,Sales,1580,1787,1781,-207
2023-11-01,USA,East,VM_US_065,Marketing,1744,1787,1781,-43
2023-11-01,USA,East,VM_US_065,Finance,1922,1787,1781,135
2023-11-01,USA,East,VM_US_065,System,1881,1787,1781,94
2023-12-01,USA,East,VM_US_065,Sales,1296,1862,1537,-566
2023-12-01,USA,East,VM_US_065,Marketing,1687,1862,1537,-175
2023-12-01,USA,East,VM_US_065,Finance,1665,1862,1537,-197
2023-12-01,USA,East,VM_US_065,System,1502,1862,1537,-360
2024-01-01,USA,East,VM_US_065,Sales,1311,1966,1728,-655
2024-01-01,USA,East,VM_US_065,Marketing,1905,1966,1728,-61
2024-01-01,USA,East,VM_US_065,Finance,2008,1966,1728,42
2024-01-01,USA,East,VM_US_065,System,1688,1966,1728,-278
2024-02-01,USA,East,VM_US_065,Sales,1933,1712,1729,221
2024-02-01,USA,East,VM_US_065,Marketing,1573,1712,1729,-139
2024-02-01,USA,East,VM_US_065,Finance,1869,1712,1729,157
2024-02-01,USA,East,VM_US_065,System,1541,1712,1729,-171
2024-03-01,USA,East,VM_US_065,Sales,1793,1415,1729,378
2024-03-01,USA,East,VM_US_065,Marketing,1726,1415,1729,311
2024-03-01,USA,East,VM_US_065,Finance,1374,1415,1729,-41
2024-03-01,USA,East,VM_US_065,System,2026,1415,1729,611
2024-04-01,USA,East,VM_US_065,Sales,1838,1624,1920,214
2024-04-01,USA,East,VM_US_065,Marketing,2065,1624,1920,441
2024-04-01,USA,East,VM_US_065,Finance,1783,1624,1920,159
2024-04-01,USA,East,VM_US_065,System,1996,1624,1920,372
2024-05-01,USA,East,VM_US_065,Sales,2027,1507,1657,520
2024-05-01,USA,East,VM_US_065,Marketing,1560,1507,1657,53
2024-05-01,USA,East,VM_US_065,Finance,1613,1507,1657,106
2024-05-01,USA,East,VM_US_065,System,1429,1507,1657,-78
2024-06-01,USA,East,VM_US_065,Sales,1863,1801,1749,62
2024-06-01,USA,East,VM_US_065,Marketing,1891,1801,1749,90
2024-06-01,USA,East,VM_US_065,Finance,1434,1801,1749,-367
2024-06-01,USA,East,VM_US_065,System,1809,1801,1749,8
2024-07-01,USA,East,VM_US_065,Sales,1859,1839,1629,20
2024-07-01,USA,East,VM_US_065,Marketing,1571,1839,1629,-268
2024-07-01,USA,East,VM_US_065,Finance,1211,1839,1629,-628
2024-07-01,USA,East,VM_US_065,System,1878,1839,1629,39
2024-08-01,USA,East,VM_US_065,Sales,1790,1694,1791,96
2024-08-01,USA,East,VM_US_065,Marketing,1712,1694,1791,18
2024-08-01,USA,East,VM_US_065,Finance,1780,1694,1791,86
2024-08-01,USA,East,VM_US_065,System,1885,1694,1791,191
2024-09-01,USA,East,VM_US_065,Sales,1969,1249,1842,720
2024-09-01,USA,East,VM_US_065,Marketing,1694,1249,1842,445
2024-09-01,USA,East,VM_US_065,Finance,2070,1249,1842,821
2024-09-01,USA,East,VM_US_065,System,1636,1249,1842,387
2024-10-01,USA,East,VM_US_065,Sales,1701,1554,1765,147
2024-10-01,USA,East,VM_US_065,Marketing,1835,1554,1765,281
2024-10-01,USA,East,VM_US_065,Finance,1674,1554,1765,120
2024-10-01,USA,East,VM_US_065,System,1850,1554,1765,296
2024-11-01,USA,East,VM_US_065,Sales,1739,1631,1890,108
2024-11-01,USA,East,VM_US_065,Marketing,2196,1631,1890,565
2024-11-01,USA,East,VM_US_065,Finance,1806,1631,1890,175
2024-11-01,USA,East,VM_US_065,System,1822,1631,1890,191
2024-12-01,USA,East,VM_US_065,Sales,2013,1349,1874,664
2024-12-01,USA,East,VM_US_065,Marketing,1953,1349,1874,604
2024-12-01,USA,East,VM_US_065,Finance,1583,1349,1874,234
2024-12-01,USA,East,VM_US_065,System,1949,1349,1874,600
2023-01-01,USA,East,VM_US_066,Sales,1619,1628,1654,-9
2023-01-01,USA,East,VM_US_066,Marketing,1670,1628,1654,42
2023-01-01,USA,East,VM_US_066,Finance,1485,1628,1654,-143
2023-01-01,USA,East,VM_US_066,System,1842,1628,1654,214
2023-02-01,USA,East,VM_US_066,Sales,1428,1777,1567,-349
2023-02-01,USA,East,VM_US_066,Marketing,1879,1777,1567,102
2023-02-01,USA,East,VM_US_066,Finance,1520,1777,1567,-257
2023-02-01,USA,East,VM_US_066,System,1444,1777,1567,-333
2023-03-01,USA,East,VM_US_066,Sales,1328,1706,1429,-378
2023-03-01,USA,East,VM_US_066,Marketing,1803,1706,1429,97
2023-03-01,USA,East,VM_US_066,Finance,1110,1706,1429,-596
2023-03-01,USA,East,VM_US_066,System,1475,1706,1429,-231
2023-04-01,USA,East,VM_US_066,Sales,1545,2081,1647,-536
2023-04-01,USA,East,VM_US_066,Marketing,1580,2081,1647,-501
2023-04-01,USA,East,VM_US_066,Finance,1941,2081,1647,-140
2023-04-01,USA,East,VM_US_066,System,1523,2081,1647,-558
2023-05-01,USA,East,VM_US_066,Sales,1921,1876,1663,45
2023-05-01,USA,East,VM_US_066,Marketing,1780,1876,1663,-96
2023-05-01,USA,East,VM_US_066,Finance,1392,1876,1663,-484
2023-05-01,USA,East,VM_US_066,System,1561,1876,1663,-315
2023-06-01,USA,East,VM_US_066,Sales,1584,2369,1922,-785
2023-06-01,USA,East,VM_US_066,Marketing,2287,2369,1922,-82
2023-06-01,USA,East,VM_US_066,Finance,2029,2369,1922,-340
2023-06-01,USA,East,VM_US_066,System,1788,2369,1922,-581
2023-07-01,USA,East,VM_US_066,Sales,1590,1759,1617,-169
2023-07-01,USA,East,VM_US_066,Marketing,1666,1759,1617,-93
2023-07-01,USA,East,VM_US_066,Finance,1544,1759,1617,-215
2023-07-01,USA,East,VM_US_066,System,1671,1759,1617,-88
2023-08-01,USA,East,VM_US_066,Sales,1397,1339,1641,58
2023-08-01,USA,East,VM_US_066,Marketing,1946,1339,1641,607
2023-08-01,USA,East,VM_US_066,Finance,1358,1339,1641,19
2023-08-01,USA,East,VM_US_066,System,1863,1339,1641,524
2023-09-01,USA,East,VM_US_066,Sales,1811,1205,1755,606
2023-09-01,USA,East,VM_US_066,Marketing,1642,1205,1755,437
2023-09-01,USA,East,VM_US_066,Finance,1951,1205,1755,746
2023-09-01,USA,East,VM_US_066,System,1616,1205,1755,411
2023-10-01,USA,East,VM_US_066,Sales,1646,1176,1704,470
2023-10-01,USA,East,VM_US_066,Marketing,1716,1176,1704,540
2023-10-01,USA,East,VM_US_066,Finance,1657,1176,1704,481
2023-10-01,USA,East,VM_US_066,System,1800,1176,1704,624
2023-11-01,USA,East,VM_US_066,Sales,1428,1541,1516,-113
2023-11-01,USA,East,VM_US_066,Marketing,1481,1541,1516,-60
2023-11-01,USA,East,VM_US_066,Finance,1579,1541,1516,38
2023-11-01,USA,East,VM_US_066,System,1578,1541,1516,37
2023-12-01,USA,East,VM_US_066,Sales,1937,2291,1819,-354
2023-12-01,USA,East,VM_US_066,Marketing,1822,2291,1819,-469
2023-12-01,USA,East,VM_US_066,Finance,1774,2291,1819,-517
2023-12-01,USA,East,VM_US_066,System,1744,2291,1819,-547
2024-01-01,USA,East,VM_US_066,Sales,1716,1761,1569,-45
2024-01-01,USA,East,VM_US_066,Marketing,1692,1761,1569,-69
2024-01-01,USA,East,VM_US_066,Finance,1261,1761,1569,-500
2024-01-01,USA,East,VM_US_066,System,1609,1761,1569,-152
2024-02-01,USA,East,VM_US_066,Sales,1532,1623,1671,-91
2024-02-01,USA,East,VM_US_066,Marketing,1571,1623,1671,-52
2024-02-01,USA,East,VM_US_066,Finance,1744,1623,1671,121
2024-02-01,USA,East,VM_US_066,System,1839,1623,1671,216
2024-03-01,USA,East,VM_US_066,Sales,1834,1759,1771,75
2024-03-01,USA,East,VM_US_066,Marketing,1837,1759,1771,78
2024-03-01,USA,East,VM_US_066,Finance,1623,1759,1771,-136
2024-03-01,USA,East,VM_US_066,System,1790,1759,1771,31
2024-04-01,USA,East,VM_US_066,Sales,1606,1242,1733,364
2024-04-01,USA,East,VM_US_066,Marketing,1582,1242,1733,340
2024-04-01,USA,East,VM_US_066,Finance,1993,1242,1733,751
2024-04-01,USA,East,VM_US_066,System,1752,1242,1733,510
2024-05-01,USA,East,VM_US_066,Sales,1804,1346,1789,458
2024-05-01,USA,East,VM_US_066,Marketing,1867,1346,1789,521
2024-05-01,USA,East,VM_US_066,Finance,1665,1346,1789,319
2024-05-01,USA,East,VM_US_066,System,1823,1346,1789,477
2024-06-01,USA,East,VM_US_066,Sales,1138,1053,1572,85
2024-06-01,USA,East,VM_US_066,Marketing,1445,1053,1572,392
2024-06-01,USA,East,VM_US_066,Finance,1714,1053,1572,661
2024-06-01,USA,East,VM_US_066,System,1993,1053,1572,940
2024-07-01,USA,East,VM_US_066,Sales,1511,1399,1592,112
2024-07-01,USA,East,VM_US_066,Marketing,1701,1399,1592,302
2024-07-01,USA,East,VM_US_066,Finance,1584,1399,1592,185
2024-07-01,USA,East,VM_US_066,System,1573,1399,1592,174
2024-08-01,USA,East,VM_US_066,Sales,1949,1577,1891,372
2024-08-01,USA,East,VM_US_066,Marketing,1909,1577,1891,332
2024-08-01,USA,East,VM_US_066,Finance,1688,1577,1891,111
2024-08-01,USA,East,VM_US_066,System,2018,1577,1891,441
2024-09-01,USA,East,VM_US_066,Sales,1917,1812,1631,105
2024-09-01,USA,East,VM_US_066,Marketing,1510,1812,1631,-302
2024-09-01,USA,East,VM_US_066,Finance,1551,1812,1631,-261
2024-09-01,USA,East,VM_US_066,System,1549,1812,1631,-263
2024-10-01,USA,East,VM_US_066,Sales,1696,1662,1839,34
2024-10-01,USA,East,VM_US_066,Marketing,1749,1662,1839,87
2024-10-01,USA,East,VM_US_066,Finance,2082,1662,1839,420
2024-10-01,USA,East,VM_US_066,System,1829,1662,1839,167
2024-11-01,USA,East,VM_US_066,Sales,1683,1553,1874,130
2024-11-01,USA,East,VM_US_066,Marketing,1988,1553,1874,435
2024-11-01,USA,East,VM_US_066,Finance,1842,1553,1874,289
2024-11-01,USA,East,VM_US_066,System,1985,1553,1874,432
2024-12-01,USA,East,VM_US_066,Sales,1540,1562,1538,-22
2024-12-01,USA,East,VM_US_066,Marketing,1543,1562,1538,-19
2024-12-01,USA,East,VM_US_066,Finance,1602,1562,1538,40
2024-12-01,USA,East,VM_US_066,System,1469,1562,1538,-93
2023-01-01,USA,East,VM_US_067,Sales,2324,1904,2476,420
2023-01-01,USA,East,VM_US_067,Marketing,2171,1904,2476,267
2023-01-01,USA,East,VM_US_067,Finance,2218,1904,2476,314
2023-01-01,USA,East,VM_US_067,System,3193,1904,2476,1289
2023-02-01,USA,East,VM_US_067,Sales,1721,2756,2158,-1035
2023-02-01,USA,East,VM_US_067,Marketing,2398,2756,2158,-358
2023-02-01,USA,East,VM_US_067,Finance,2465,2756,2158,-291
2023-02-01,USA,East,VM_US_067,System,2050,2756,2158,-706
2023-03-01,USA,East,VM_US_067,Sales,1881,2691,2704,-810
2023-03-01,USA,East,VM_US_067,Marketing,2820,2691,2704,129
2023-03-01,USA,East,VM_US_067,Finance,2923,2691,2704,232
2023-03-01,USA,East,VM_US_067,System,3195,2691,2704,504
2023-04-01,USA,East,VM_US_067,Sales,2082,1903,2589,179
2023-04-01,USA,East,VM_US_067,Marketing,2699,1903,2589,796
2023-04-01,USA,East,VM_US_067,Finance,2845,1903,2589,942
2023-04-01,USA,East,VM_US_067,System,2733,1903,2589,830
2023-05-01,USA,East,VM_US_067,Sales,2903,2895,2491,8
2023-05-01,USA,East,VM_US_067,Marketing,2552,2895,2491,-343
2023-05-01,USA,East,VM_US_067,Finance,2428,2895,2491,-467
2023-05-01,USA,East,VM_US_067,System,2082,2895,2491,-813
2023-06-01,USA,East,VM_US_067,Sales,2448,2380,2327,68
2023-06-01,USA,East,VM_US_067,Marketing,2208,2380,2327,-172
2023-06-01,USA,East,VM_US_067,Finance,2480,2380,2327,100
2023-06-01,USA,East,VM_US_067,System,2174,2380,2327,-206
2023-07-01,USA,East,VM_US_067,Sales,2619,2908,2420,-289
2023-07-01,USA,East,VM_US_067,Marketing,2354,2908,2420,-554
2023-07-01,USA,East,VM_US_067,Finance,2548,2908,2420,-360
2023-07-01,USA,East,VM_US_067,System,2161,2908,2420,-747
2023-08-01,USA,East,VM_US_067,Sales,2302,2116,2451,186
2023-08-01,USA,East,VM_US_067,Marketing,2434,2116,2451,318
2023-08-01,USA,East,VM_US_067,Finance,2534,2116,2451,418
2023-08-01,USA,East,VM_US_067,System,2535,2116,2451,419
2023-09-01,USA,East,VM_US_067,Sales,2467,1999,2399,468
2023-09-01,USA,East,VM_US_067,Marketing,2247,1999,2399,248
2023-09-01,USA,East,VM_US_067,Finance,1472,1999,2399,-527
2023-09-01,USA,East,VM_US_067,System,3411,1999,2399,1412
2023-10-01,USA,East,VM_US_067,Sales,2269,2193,2242,76
2023-10-01,USA,East,VM_US_067,Marketing,2089,2193,2242,-104
2023-10-01,USA,East,VM_US_067,Finance,2175,2193,2242,-18
2023-10-01,USA,East,VM_US_067,System,2435,2193,2242,242
2023-11-01,USA,East,VM_US_067,Sales,2433,2997,2503,-564
2023-11-01,USA,East,VM_US_067,Marketing,2395,2997,2503,-602
2023-11-01,USA,East,VM_US_067,Finance,2850,2997,2503,-147
2023-11-01,USA,East,VM_US_067,System,2335,2997,2503,-662
2023-12-01,USA,East,VM_US_067,Sales,2216,2499,2615,-283
2023-12-01,USA,East,VM_US_067,Marketing,2995,2499,2615,496
2023-12-01,USA,East,VM_US_067,Finance,2805,2499,2615,306
2023-12-01,USA,East,VM_US_067,System,2446,2499,2615,-53
2024-01-01,USA,East,VM_US_067,Sales,2482,2342,2444,140
2024-01-01,USA,East,VM_US_067,Marketing,2450,2342,2444,108
2024-01-01,USA,East,VM_US_067,Finance,2029,2342,2444,-313
2024-01-01,USA,East,VM_US_067,System,2815,2342,2444,473
2024-02-01,USA,East,VM_US_067,Sales,3059,2407,2380,652
2024-02-01,USA,East,VM_US_067,Marketing,2618,2407,2380,211
2024-02-01,USA,East,VM_US_067,Finance,1738,2407,2380,-669
2024-02-01,USA,East,VM_US_067,System,2108,2407,2380,-299
2024-03-01,USA,East,VM_US_067,Sales,2105,1689,2268,416
2024-03-01,USA,East,VM_US_067,Marketing,2003,1689,2268,314
2024-03-01,USA,East,VM_US_067,Finance,2567,1689,2268,878
2024-03-01,USA,East,VM_US_067,System,2397,1689,2268,708
2024-04-01,USA,East,VM_US_067,Sales,2480,2768,2637,-288
2024-04-01,USA,East,VM_US_067,Marketing,2420,2768,2637,-348
2024-04-01,USA,East,VM_US_067,Finance,3091,2768,2637,323
2024-04-01,USA,East,VM_US_067,System,2558,2768,2637,-210
2024-05-01,USA,East,VM_US_067,Sales,2236,2461,2450,-225
2024-05-01,USA,East,VM_US_067,Marketing,2140,2461,2450,-321
2024-05-01,USA,East,VM_US_067,Finance,2722,2461,2450,261
2024-05-01,USA,East,VM_US_067,System,2704,2461,2450,243
2024-06-01,USA,East,VM_US_067,Sales,2635,3079,2530,-444
2024-06-01,USA,East,VM_US_067,Marketing,2374,3079,2530,-705
2024-06-01,USA,East,VM_US_067,Finance,2644,3079,2530,-435
2024-06-01,USA,East,VM_US_067,System,2467,3079,2530,-612
2024-07-01,USA,East,VM_US_067,Sales,2891,2815,2799,76
2024-07-01,USA,East,VM_US_067,Marketing,2441,2815,2799,-374
2024-07-01,USA,East,VM_US_067,Finance,3017,2815,2799,202
2024-07-01,USA,East,VM_US_067,System,2847,2815,2799,32
2024-08-01,USA,East,VM_US_067,Sales,2692,2498,2709,194
2024-08-01,USA,East,VM_US_067,Marketing,2583,2498,2709,85
2024-08-01,USA,East,VM_US_067,Finance,2498,2498,2709,0
2024-08-01,USA,East,VM_US_067,System,3064,2498,2709,566
2024-09-01,USA,East,VM_US_067,Sales,2240,2685,2314,-445
2024-09-01,USA,East,VM_US_067,Marketing,2184,2685,2314,-501
2024-09-01,USA,East,VM_US_067,Finance,2196,2685,2314,-489
2024-09-01,USA,East,VM_US_067,System,2638,2685,2314,-47
2024-10-01,USA,East,VM_US_067,Sales,2591,2364,2714,227
2024-10-01,USA,East,VM_US_067,Marketing,2772,2364,2714,408
2024-10-01,USA,East,VM_US_067,Finance,3098,2364,2714,734
2024-10-01,USA,East,VM_US_067,System,2396,2364,2714,32
2024-11-01,USA,East,VM_US_067,Sales,3027,1965,2536,1062
2024-11-01,USA,East,VM_US_067,Marketing,2056,1965,2536,91
2024-11-01,USA,East,VM_US_067,Finance,2044,1965,2536,79
2024-11-01,USA,East,VM_US_067,System,3020,1965,2536,1055
2024-12-01,USA,East,VM_US_067,Sales,2636,2890,2457,-254
2024-12-01,USA,East,VM_US_067,Marketing,2477,2890,2457,-413
2024-12-01,USA,East,VM_US_067,Finance,2420,2890,2457,-470
2024-12-01,USA,East,VM_US_067,System,2297,2890,2457,-593
2023-01-01,USA,East,VM_US_068,Sales,1236,1041,1048,195
2023-01-01,USA,East,VM_US_068,Marketing,933,1041,1048,-108
