Date,Country,Channel,Brand,SKU,Promo_Flag,Actual_Units,Naive_Forecast,MA_Forecast,SES_Forecast,HW_Forecast
2023-03-18,FR,Retail,NutriBox,NB-FR-002,0,121,121,123,126,133
2023-03-19,FR,Retail,NutriBox,NB-FR-002,0,123,123,116,123,143
2023-03-20,FR,Retail,NutriBox,NB-FR-002,0,97,97,130,135,123
2023-03-21,FR,Retail,NutriBox,NB-FR-002,0,98,98,93,101,118
2023-03-22,FR,Retail,NutriBox,NB-FR-002,0,143,143,142,131,158
2023-03-23,FR,Retail,NutriBox,NB-FR-002,0,142,142,131,170,149
2023-03-24,FR,Retail,NutriBox,NB-FR-002,0,155,155,167,148,159
2023-03-25,FR,Retail,NutriBox,NB-FR-002,0,83,83,78,79,77
2023-03-26,FR,Retail,NutriBox,NB-FR-002,0,131,131,130,123,119
2023-03-27,FR,Retail,NutriBox,NB-FR-002,0,116,116,126,125,117
2023-03-28,FR,Retail,NutriBox,NB-FR-002,0,129,129,129,118,134
2023-03-29,FR,Retail,NutriBox,NB-FR-002,0,151,151,138,151,135
2023-03-30,FR,Retail,NutriBox,NB-FR-002,0,122,122,137,131,134
2023-03-31,FR,Retail,NutriBox,NB-FR-002,0,114,114,112,118,116
2023-04-01,FR,Retail,NutriBox,NB-FR-002,0,147,147,147,152,184
2023-04-02,FR,Retail,NutriBox,NB-FR-002,0,110,110,131,109,134
2023-04-03,FR,Retail,NutriBox,NB-FR-002,0,129,129,131,126,134
2023-04-04,FR,Retail,NutriBox,NB-FR-002,0,111,111,112,118,116
2023-04-05,FR,Retail,NutriBox,NB-FR-002,1,234,234,230,234,227
2023-04-06,FR,Retail,NutriBox,NB-FR-002,1,234,234,220,183,199
2023-04-07,FR,Retail,NutriBox,NB-FR-002,0,168,168,172,165,173
2023-04-08,FR,Retail,NutriBox,NB-FR-002,0,116,116,118,104,93
2023-04-09,FR,Retail,NutriBox,NB-FR-002,0,129,129,126,131,147
2023-04-10,FR,Retail,NutriBox,NB-FR-002,0,222,222,240,237,226
2023-04-11,FR,Retail,NutriBox,NB-FR-002,0,127,127,132,154,148
2023-04-12,FR,Retail,NutriBox,NB-FR-002,0,150,150,150,169,173
2023-04-13,FR,Retail,NutriBox,NB-FR-002,0,139,139,157,151,148
2023-04-14,FR,Retail,NutriBox,NB-FR-002,1,237,237,249,244,235
2023-04-15,FR,Retail,NutriBox,NB-FR-002,0,143,143,141,140,145
2023-04-16,FR,Retail,NutriBox,NB-FR-002,0,91,91,95,91,75
2023-04-17,FR,Retail,NutriBox,NB-FR-002,0,150,150,141,152,151
2023-04-18,FR,Retail,NutriBox,NB-FR-002,0,147,147,142,143,173
2023-04-19,FR,Retail,NutriBox,NB-FR-002,0,119,119,126,113,103
2023-04-20,FR,Retail,NutriBox,NB-FR-002,0,131,131,133,133,145
2023-04-21,FR,Retail,NutriBox,NB-FR-002,0,188,188,199,198,172
2023-04-22,FR,Retail,NutriBox,NB-FR-002,0,141,141,130,118,117
2023-04-23,FR,Retail,NutriBox,NB-FR-002,0,204,204,186,204,193
2023-04-24,FR,Retail,NutriBox,NB-FR-002,0,156,156,146,125,172
2023-04-25,FR,Retail,NutriBox,NB-FR-002,1,193,193,211,204,194
2023-04-26,FR,Retail,NutriBox,NB-FR-002,0,153,153,152,156,160
2023-04-27,FR,Retail,NutriBox,NB-FR-002,0,68,68,74,76,87
2023-04-28,FR,Retail,NutriBox,NB-FR-002,1,196,196,195,214,205
2023-04-29,FR,Retail,NutriBox,NB-FR-002,0,157,157,151,158,165
2023-04-30,FR,Retail,NutriBox,NB-FR-002,0,137,137,149,153,137
2023-05-01,FR,Retail,NutriBox,NB-FR-002,0,136,136,125,129,145
2023-05-02,FR,Retail,NutriBox,NB-FR-002,0,204,204,184,179,190
2023-05-03,FR,Retail,NutriBox,NB-FR-002,0,158,158,150,134,151
2023-05-04,FR,Retail,NutriBox,NB-FR-002,0,106,106,95,107,79
2023-05-05,FR,Retail,NutriBox,NB-FR-002,0,157,157,149,160,175
2023-05-06,FR,Retail,NutriBox,NB-FR-002,0,111,111,112,119,103
2023-05-07,FR,Retail,NutriBox,NB-FR-002,0,94,94,101,99,117
2023-05-08,FR,Retail,NutriBox,NB-FR-002,0,124,124,119,110,115
2023-05-09,FR,Retail,NutriBox,NB-FR-002,1,192,192,223,181,269
2023-05-10,FR,Retail,NutriBox,NB-FR-002,0,135,135,123,131,131
2023-05-11,FR,Retail,NutriBox,NB-FR-002,0,142,142,155,138,156
2023-05-12,FR,Retail,NutriBox,NB-FR-002,0,133,133,129,126,139
2023-05-13,FR,Retail,NutriBox,NB-FR-002,0,123,123,116,111,120
2023-05-14,FR,Retail,NutriBox,NB-FR-002,0,108,108,113,109,135
2023-05-15,FR,Retail,NutriBox,NB-FR-002,1,244,244,223,229,240
2023-05-16,FR,Retail,NutriBox,NB-FR-002,0,99,99,84,91,92
2023-05-17,FR,Retail,NutriBox,NB-FR-002,0,126,126,135,135,128
2023-05-18,FR,Retail,NutriBox,NB-FR-002,0,91,91,106,114,114
2023-05-19,FR,Retail,NutriBox,NB-FR-002,0,166,166,156,140,185
2023-05-20,FR,Retail,NutriBox,NB-FR-002,0,159,159,150,147,125
2023-05-21,FR,Retail,NutriBox,NB-FR-002,0,225,225,203,211,188
2023-05-22,FR,Retail,NutriBox,NB-FR-002,0,214,214,219,201,230
2023-05-23,FR,Retail,NutriBox,NB-FR-002,0,199,199,168,153,181
2023-05-24,FR,Retail,NutriBox,NB-FR-002,0,81,81,84,81,79
2023-05-25,FR,Retail,NutriBox,NB-FR-002,0,135,135,139,127,141
2023-05-26,FR,Retail,NutriBox,NB-FR-002,0,139,139,121,127,118
2023-05-27,FR,Retail,NutriBox,NB-FR-002,0,159,159,172,163,193
2023-05-28,FR,Retail,NutriBox,NB-FR-002,0,72,72,61,63,79
2023-05-29,FR,Retail,NutriBox,NB-FR-002,0,145,145,147,146,178
2023-05-30,FR,Retail,NutriBox,NB-FR-002,1,219,219,227,194,251
2023-05-31,FR,Retail,NutriBox,NB-FR-002,0,162,162,152,187,180
2023-06-01,FR,Retail,NutriBox,NB-FR-002,0,214,214,190,215,187
2023-06-02,FR,Retail,NutriBox,NB-FR-002,0,217,217,215,234,231
2023-06-03,FR,Retail,NutriBox,NB-FR-002,0,238,238,223,216,189
2023-06-04,FR,Retail,NutriBox,NB-FR-002,0,275,275,271,242,248
2023-06-05,FR,Retail,NutriBox,NB-FR-002,0,208,208,227,195,218
2023-06-06,FR,Retail,NutriBox,NB-FR-002,0,134,134,132,143,166
2023-06-07,FR,Retail,NutriBox,NB-FR-002,0,144,144,160,153,155
2023-06-08,FR,Retail,NutriBox,NB-FR-002,1,322,322,331,294,364
2023-06-09,FR,Retail,NutriBox,NB-FR-002,0,200,200,186,148,191
2023-06-10,FR,Retail,NutriBox,NB-FR-002,0,216,216,243,221,291
2023-06-11,FR,Retail,NutriBox,NB-FR-002,0,263,263,264,251,228
2023-06-12,FR,Retail,NutriBox,NB-FR-002,0,232,232,231,237,261
2023-06-13,FR,Retail,NutriBox,NB-FR-002,0,255,255,268,260,260
2023-06-14,FR,Retail,NutriBox,NB-FR-002,0,161,161,160,166,162
2023-06-15,FR,Retail,NutriBox,NB-FR-002,0,114,114,122,113,134
2023-06-16,FR,Retail,NutriBox,NB-FR-002,0,136,136,153,144,168
2023-06-17,FR,Retail,NutriBox,NB-FR-002,0,263,263,252,259,266
2023-06-18,FR,Retail,NutriBox,NB-FR-002,0,170,170,157,139,189
2023-06-19,FR,Retail,NutriBox,NB-FR-002,0,194,194,182,174,161
2023-06-20,FR,Retail,NutriBox,NB-FR-002,0,301,301,310,354,313
2023-06-21,FR,Retail,NutriBox,NB-FR-002,0,176,176,175,171,206
2023-06-22,FR,Retail,NutriBox,NB-FR-002,0,262,262,283,255,265
2023-06-23,FR,Retail,NutriBox,NB-FR-002,0,206,206,186,187,204
2023-06-24,FR,Retail,NutriBox,NB-FR-002,0,203,203,194,178,196
2023-06-25,FR,Retail,NutriBox,NB-FR-002,0,190,190,187,167,180
2023-06-26,FR,Retail,NutriBox,NB-FR-002,0,189,189,226,185,215
2023-06-27,FR,Retail,NutriBox,NB-FR-002,1,271,271,308,285,334
2023-06-28,FR,Retail,NutriBox,NB-FR-002,0,225,225,182,190,175
2023-06-29,FR,Retail,NutriBox,NB-FR-002,0,213,213,211,194,228
2023-06-30,FR,Retail,NutriBox,NB-FR-002,0,147,147,146,116,145
2023-07-01,FR,Retail,NutriBox,NB-FR-002,0,162,162,163,150,159
2023-07-02,FR,Retail,NutriBox,NB-FR-002,0,124,124,123,107,137
2023-07-03,FR,Retail,NutriBox,NB-FR-002,0,215,215,211,226,235
2023-07-04,FR,Retail,NutriBox,NB-FR-002,0,240,240,210,202,275
2023-07-05,FR,Retail,NutriBox,NB-FR-002,0,224,224,225,185,210
2023-07-06,FR,Retail,NutriBox,NB-FR-002,0,215,215,214,236,214
2023-07-07,FR,Retail,NutriBox,NB-FR-002,1,284,284,304,286,295
2023-07-08,FR,Retail,NutriBox,NB-FR-002,0,244,244,242,212,214
2023-07-09,FR,Retail,NutriBox,NB-FR-002,0,252,252,219,219,276
2023-07-10,FR,Retail,NutriBox,NB-FR-002,0,244,244,246,220,222
2023-07-11,FR,Retail,NutriBox,NB-FR-002,0,145,145,155,165,176
2023-07-12,FR,Retail,NutriBox,NB-FR-002,0,148,148,155,132,157
2023-07-13,FR,Retail,NutriBox,NB-FR-002,0,225,225,231,249,249
2023-07-14,FR,Retail,NutriBox,NB-FR-002,0,293,293,286,265,247
2023-07-15,FR,Retail,NutriBox,NB-FR-002,0,206,206,204,209,179
2023-07-16,FR,Retail,NutriBox,NB-FR-002,0,212,212,214,211,208
2023-07-17,FR,Retail,NutriBox,NB-FR-002,0,227,227,243,243,214
2023-07-18,FR,Retail,NutriBox,NB-FR-002,0,283,283,237,244,295
2023-07-19,FR,Retail,NutriBox,NB-FR-002,0,157,157,136,135,152
2023-07-20,FR,Retail,NutriBox,NB-FR-002,0,192,192,212,175,225
2023-07-21,FR,Retail,NutriBox,NB-FR-002,0,199,199,186,199,187
2023-07-22,FR,Retail,NutriBox,NB-FR-002,1,371,371,381,362,349
2023-07-23,FR,Retail,NutriBox,NB-FR-002,0,219,219,205,193,211
2023-07-24,FR,Retail,NutriBox,NB-FR-002,0,220,220,228,226,277
2023-07-25,FR,Retail,NutriBox,NB-FR-002,0,232,232,235,259,233
2023-07-26,FR,Retail,NutriBox,NB-FR-002,0,205,205,222,266,262
2023-07-27,FR,Retail,NutriBox,NB-FR-002,0,176,176,201,169,191
2023-07-28,FR,Retail,NutriBox,NB-FR-002,0,237,237,193,211,191
2023-07-29,FR,Retail,NutriBox,NB-FR-002,0,162,162,173,182,161
2023-07-30,FR,Retail,NutriBox,NB-FR-002,0,171,171,137,160,139
2023-07-31,FR,Retail,NutriBox,NB-FR-002,0,270,270,289,253,267
2023-08-01,FR,Retail,NutriBox,NB-FR-002,0,144,144,136,141,142
2023-08-02,FR,Retail,NutriBox,NB-FR-002,0,230,230,195,222,233
2023-08-03,FR,Retail,NutriBox,NB-FR-002,0,190,190,202,188,193
2023-08-04,FR,Retail,NutriBox,NB-FR-002,0,266,266,224,235,269
2023-08-05,FR,Retail,NutriBox,NB-FR-002,0,252,252,261,218,206
2023-08-06,FR,Retail,NutriBox,NB-FR-002,0,238,238,246,259,212
2023-08-07,FR,Retail,NutriBox,NB-FR-002,0,225,225,265,243,278
2023-08-08,FR,Retail,NutriBox,NB-FR-002,0,191,191,219,172,226
2023-08-09,FR,Retail,NutriBox,NB-FR-002,0,287,287,301,294,273
2023-08-10,FR,Retail,NutriBox,NB-FR-002,0,226,226,211,208,199
2023-08-11,FR,Retail,NutriBox,NB-FR-002,0,194,194,205,189,205
2023-08-12,FR,Retail,NutriBox,NB-FR-002,0,182,182,159,156,182
2023-08-13,FR,Retail,NutriBox,NB-FR-002,0,174,174,150,168,199
2023-08-14,FR,Retail,NutriBox,NB-FR-002,0,122,122,145,166,130
2023-08-15,FR,Retail,NutriBox,NB-FR-002,0,223,223,233,211,194
2023-08-16,FR,Retail,NutriBox,NB-FR-002,0,226,226,232,209,215
2023-08-17,FR,Retail,NutriBox,NB-FR-002,0,130,130,131,144,131
2023-08-18,FR,Retail,NutriBox,NB-FR-002,0,232,232,262,235,244
2023-08-19,FR,Retail,NutriBox,NB-FR-002,0,272,272,284,267,332
2023-08-20,FR,Retail,NutriBox,NB-FR-002,1,323,323,267,247,303
2023-08-21,FR,Retail,NutriBox,NB-FR-002,0,259,259,228,249,238
2023-08-22,FR,Retail,NutriBox,NB-FR-002,0,350,350,346,315,364
2023-08-23,FR,Retail,NutriBox,NB-FR-002,0,199,199,188,183,171
2023-08-24,FR,Retail,NutriBox,NB-FR-002,0,184,184,188,192,192
2023-08-25,FR,Retail,NutriBox,NB-FR-002,0,248,248,264,251,248
2023-08-26,FR,Retail,NutriBox,NB-FR-002,0,200,200,184,181,195
2023-08-27,FR,Retail,NutriBox,NB-FR-002,0,155,155,159,142,202
2023-08-28,FR,Retail,NutriBox,NB-FR-002,0,214,214,188,201,226
2023-08-29,FR,Retail,NutriBox,NB-FR-002,0,193,193,242,247,235
2023-08-30,FR,Retail,NutriBox,NB-FR-002,0,180,180,187,194,197
2023-08-31,FR,Retail,NutriBox,NB-FR-002,0,166,166,179,194,188
2023-09-01,FR,Retail,NutriBox,NB-FR-002,0,121,121,155,145,164
2023-09-02,FR,Retail,NutriBox,NB-FR-002,0,170,170,167,167,171
2023-09-03,FR,Retail,NutriBox,NB-FR-002,0,160,160,147,156,147
2023-09-04,FR,Retail,NutriBox,NB-FR-002,0,137,137,129,143,127
2023-09-05,FR,Retail,NutriBox,NB-FR-002,0,85,85,96,89,105
2023-09-06,FR,Retail,NutriBox,NB-FR-002,0,184,184,172,176,202
2023-09-07,FR,Retail,NutriBox,NB-FR-002,0,123,123,124,128,125
2023-09-08,FR,Retail,NutriBox,NB-FR-002,1,167,167,183,168,145
2023-09-09,FR,Retail,NutriBox,NB-FR-002,0,233,233,246,223,227
2023-09-10,FR,Retail,NutriBox,NB-FR-002,0,171,171,215,175,195
2023-09-11,FR,Retail,NutriBox,NB-FR-002,0,188,188,174,185,156
2023-09-12,FR,Retail,NutriBox,NB-FR-002,0,114,114,113,111,134
2023-09-13,FR,Retail,NutriBox,NB-FR-002,0,108,108,105,102,108
2023-09-14,FR,Retail,NutriBox,NB-FR-002,0,116,116,132,118,147
2023-09-15,FR,Retail,NutriBox,NB-FR-002,0,149,149,143,151,152
2023-09-16,FR,Retail,NutriBox,NB-FR-002,0,194,194,177,170,203
2023-09-17,FR,Retail,NutriBox,NB-FR-002,1,246,246,231,223,252
2023-09-18,FR,Retail,NutriBox,NB-FR-002,0,127,127,110,102,113
2023-09-19,FR,Retail,NutriBox,NB-FR-002,1,146,146,158,170,161
2023-09-20,FR,Retail,NutriBox,NB-FR-002,0,158,158,163,155,193
2023-09-21,FR,Retail,NutriBox,NB-FR-002,1,209,209,228,208,233
2023-09-22,FR,Retail,NutriBox,NB-FR-002,0,140,140,138,146,135
2023-09-23,FR,Retail,NutriBox,NB-FR-002,0,188,188,176,197,202
2023-09-24,FR,Retail,NutriBox,NB-FR-002,1,227,227,239,192,228
2023-09-25,FR,Retail,NutriBox,NB-FR-002,0,171,171,162,169,186
2023-09-26,FR,Retail,NutriBox,NB-FR-002,1,179,179,185,203,174
2023-09-27,FR,Retail,NutriBox,NB-FR-002,1,163,163,171,165,179
2023-09-28,FR,Retail,NutriBox,NB-FR-002,0,126,126,140,130,134
2023-09-29,FR,Retail,NutriBox,NB-FR-002,0,119,119,143,128,106
2023-09-30,FR,Retail,NutriBox,NB-FR-002,0,176,176,160,179,193
2023-10-01,FR,Retail,NutriBox,NB-FR-002,0,188,188,187,187,200
2023-10-02,FR,Retail,NutriBox,NB-FR-002,0,165,165,181,150,196
2023-10-03,FR,Retail,NutriBox,NB-FR-002,0,166,166,138,157,123
2023-10-04,FR,Retail,NutriBox,NB-FR-002,1,204,204,206,217,221
2023-10-05,FR,Retail,NutriBox,NB-FR-002,0,101,101,118,128,121
2023-10-06,FR,Retail,NutriBox,NB-FR-002,0,139,139,161,154,122
2023-10-07,FR,Retail,NutriBox,NB-FR-002,0,87,87,108,89,116
2023-10-08,FR,Retail,NutriBox,NB-FR-002,0,154,154,151,135,154
2023-10-09,FR,Retail,NutriBox,NB-FR-002,0,187,187,177,165,180
2023-10-10,FR,Retail,NutriBox,NB-FR-002,0,151,151,199,197,213
2023-10-11,FR,Retail,NutriBox,NB-FR-002,1,222,222,207,217,205
2023-10-12,FR,Retail,NutriBox,NB-FR-002,0,153,153,135,117,140
2023-10-13,FR,Retail,NutriBox,NB-FR-002,0,131,131,146,136,133
2023-10-14,FR,Retail,NutriBox,NB-FR-002,0,99,99,100,94,110
2023-10-15,FR,Retail,NutriBox,NB-FR-002,0,177,177,193,192,208
2023-10-16,FR,Retail,NutriBox,NB-FR-002,1,208,208,219,229,195
2023-10-17,FR,Retail,NutriBox,NB-FR-002,0,132,132,123,132,132
2023-10-18,FR,Retail,NutriBox,NB-FR-002,0,207,207,182,200,183
2023-10-19,FR,Retail,NutriBox,NB-FR-002,0,80,80,86,76,97
2023-10-20,FR,Retail,NutriBox,NB-FR-002,0,98,98,114,115,114
2023-10-21,FR,Retail,NutriBox,NB-FR-002,1,137,137,165,160,157
2023-10-22,FR,Retail,NutriBox,NB-FR-002,0,228,228,211,190,200
2023-10-23,FR,Retail,NutriBox,NB-FR-002,0,159,159,150,154,181
2023-10-24,FR,Retail,NutriBox,NB-FR-002,0,257,257,242,226,231
2023-10-25,FR,Retail,NutriBox,NB-FR-002,0,158,158,179,169,176
2023-10-26,FR,Retail,NutriBox,NB-FR-002,0,179,179,165,176,178
2023-10-27,FR,Retail,NutriBox,NB-FR-002,0,137,137,141,147,136
2023-10-28,FR,Retail,NutriBox,NB-FR-002,1,316,316,325,408,323
2023-10-29,FR,Retail,NutriBox,NB-FR-002,0,108,108,132,120,111
2023-10-30,FR,Retail,NutriBox,NB-FR-002,1,265,265,277,301,312
2023-10-31,FR,Retail,NutriBox,NB-FR-002,0,126,126,119,153,140
2023-11-01,FR,Retail,NutriBox,NB-FR-002,0,218,218,232,228,262
2023-11-02,FR,Retail,NutriBox,NB-FR-002,0,167,167,166,162,171
2023-11-03,FR,Retail,NutriBox,NB-FR-002,0,169,169,155,132,178
2023-11-04,FR,Retail,NutriBox,NB-FR-002,0,300,300,294,269,337
2023-11-05,FR,Retail,NutriBox,NB-FR-002,0,170,170,182,169,176
2023-11-06,FR,Retail,NutriBox,NB-FR-002,0,241,241,241,232,228
2023-11-07,FR,Retail,NutriBox,NB-FR-002,0,200,200,174,173,181
2023-11-08,FR,Retail,NutriBox,NB-FR-002,1,361,361,324,299,387
2023-11-09,FR,Retail,NutriBox,NB-FR-002,0,301,301,308,296,303
2023-11-10,FR,Retail,NutriBox,NB-FR-002,0,215,215,223,208,196
2023-11-11,FR,Retail,NutriBox,NB-FR-002,0,197,197,207,204,180
2023-11-12,FR,Retail,NutriBox,NB-FR-002,0,247,247,251,239,213
2023-11-13,FR,Retail,NutriBox,NB-FR-002,0,236,236,233,208,269
2023-11-14,FR,Retail,NutriBox,NB-FR-002,0,176,176,208,203,249
2023-11-15,FR,Retail,NutriBox,NB-FR-002,0,198,198,174,186,214
2023-11-16,FR,Retail,NutriBox,NB-FR-002,1,185,185,191,176,189
2023-11-17,FR,Retail,NutriBox,NB-FR-002,0,156,156,130,140,140
2023-11-18,FR,Retail,NutriBox,NB-FR-002,0,197,197,182,217,242
2023-11-19,FR,Retail,NutriBox,NB-FR-002,0,240,240,240,243,231
2023-11-20,FR,Retail,NutriBox,NB-FR-002,0,284,284,305,295,254
2023-11-21,FR,Retail,NutriBox,NB-FR-002,0,232,232,241,222,224
2023-11-22,FR,Retail,NutriBox,NB-FR-002,0,188,188,208,212,216
2023-11-23,FR,Retail,NutriBox,NB-FR-002,0,181,181,190,191,233
2023-11-24,FR,Retail,NutriBox,NB-FR-002,0,272,272,294,306,274
2023-11-25,FR,Retail,NutriBox,NB-FR-002,0,230,230,224,251,237
2023-11-26,FR,Retail,NutriBox,NB-FR-002,0,157,157,170,151,169
2023-11-27,FR,Retail,NutriBox,NB-FR-002,0,185,185,190,193,200
2023-11-28,FR,Retail,NutriBox,NB-FR-002,0,138,138,155,153,174
2023-11-29,FR,Retail,NutriBox,NB-FR-002,0,319,319,320,334,337
2023-11-30,FR,Retail,NutriBox,NB-FR-002,0,206,206,247,257,255
2023-12-01,FR,Retail,NutriBox,NB-FR-002,0,213,213,221,215,248
2023-12-02,FR,Retail,NutriBox,NB-FR-002,0,185,185,178,183,208
2023-12-03,FR,Retail,NutriBox,NB-FR-002,0,278,278,255,235,270
2023-12-04,FR,Retail,NutriBox,NB-FR-002,0,230,230,229,219,252
2023-12-05,FR,Retail,NutriBox,NB-FR-002,0,253,253,236,224,247
2023-12-06,FR,Retail,NutriBox,NB-FR-002,0,200,200,185,195,211
2023-12-07,FR,Retail,NutriBox,NB-FR-002,0,187,187,189,197,160
2023-12-08,FR,Retail,NutriBox,NB-FR-002,1,384,384,367,355,367
2023-12-09,FR,Retail,NutriBox,NB-FR-002,0,154,154,139,159,120
2023-12-10,FR,Retail,NutriBox,NB-FR-002,0,237,237,237,239,224
2023-12-11,FR,Retail,NutriBox,NB-FR-002,0,190,190,198,212,193
2023-12-12,FR,Retail,NutriBox,NB-FR-002,0,196,196,172,185,167
2023-12-13,FR,Retail,NutriBox,NB-FR-002,0,171,171,145,139,186
2023-12-14,FR,Retail,NutriBox,NB-FR-002,1,280,280,284,309,305
2023-12-15,FR,Retail,NutriBox,NB-FR-002,0,160,160,188,227,188
2023-12-16,FR,Retail,NutriBox,NB-FR-002,0,161,161,156,138,153
2023-12-17,FR,Retail,NutriBox,NB-FR-002,0,229,229,234,208,229
2023-12-18,FR,Retail,NutriBox,NB-FR-002,0,126,126,107,117,127
2023-12-19,FR,Retail,NutriBox,NB-FR-002,0,213,213,217,226,228
2023-12-20,FR,Retail,NutriBox,NB-FR-002,1,226,226,237,219,307
2023-12-21,FR,Retail,NutriBox,NB-FR-002,0,175,175,156,156,138
2023-12-22,FR,Retail,NutriBox,NB-FR-002,0,218,218,224,205,259
2023-12-23,FR,Retail,NutriBox,NB-FR-002,0,228,228,232,238,196
2023-12-24,FR,Retail,NutriBox,NB-FR-002,0,270,270,281,273,263
2023-12-25,FR,Retail,NutriBox,NB-FR-002,0,280,280,302,316,311
2023-12-26,FR,Retail,NutriBox,NB-FR-002,1,269,269,278,243,296
2023-12-27,FR,Retail,NutriBox,NB-FR-002,0,232,232,256,210,256
2023-12-28,FR,Retail,NutriBox,NB-FR-002,0,167,167,165,180,191
2023-12-29,FR,Retail,NutriBox,NB-FR-002,0,164,164,176,169,147
2023-12-30,FR,Retail,NutriBox,NB-FR-002,0,209,209,229,242,214
2023-12-31,FR,Retail,NutriBox,NB-FR-002,0,189,189,165,150,148
2024-01-01,FR,Retail,NutriBox,NB-FR-002,0,154,154,148,170,164
2024-01-02,FR,Retail,NutriBox,NB-FR-002,0,165,165,191,179,182
2024-01-03,FR,Retail,NutriBox,NB-FR-002,0,185,185,171,181,169
2024-01-04,FR,Retail,NutriBox,NB-FR-002,0,156,156,170,147,182
2024-01-05,FR,Retail,NutriBox,NB-FR-002,0,180,180,154,178,194
2024-01-06,FR,Retail,NutriBox,NB-FR-002,0,192,192,179,210,184
2024-01-07,FR,Retail,NutriBox,NB-FR-002,0,176,176,169,173,184
2024-01-08,FR,Retail,NutriBox,NB-FR-002,0,169,169,162,194,162
2024-01-09,FR,Retail,NutriBox,NB-FR-002,0,131,131,132,116,115
2024-01-10,FR,Retail,NutriBox,NB-FR-002,0,184,184,167,165,166
2024-01-11,FR,Retail,NutriBox,NB-FR-002,0,200,200,197,188,224
2024-01-12,FR,Retail,NutriBox,NB-FR-002,0,181,181,212,199,180
2024-01-13,FR,Retail,NutriBox,NB-FR-002,1,265,265,250,232,267
2024-01-14,FR,Retail,NutriBox,NB-FR-002,0,143,143,147,132,147
2024-01-15,FR,Retail,NutriBox,NB-FR-002,0,188,188,169,187,170
2024-01-16,FR,Retail,NutriBox,NB-FR-002,1,356,356,338,314,289
2024-01-17,FR,Retail,NutriBox,NB-FR-002,1,246,246,255,229,217
2024-01-18,FR,Retail,NutriBox,NB-FR-002,1,253,253,251,253,298
2024-01-19,FR,Retail,NutriBox,NB-FR-002,0,188,188,190,189,245
2024-01-20,FR,Retail,NutriBox,NB-FR-002,0,176,176,172,156,176
2024-01-21,FR,Retail,NutriBox,NB-FR-002,0,166,166,168,144,169
2024-01-22,FR,Retail,NutriBox,NB-FR-002,0,171,171,155,141,148
2024-01-23,FR,Retail,NutriBox,NB-FR-002,0,144,144,136,146,164
2024-01-24,FR,Retail,NutriBox,NB-FR-002,0,166,166,178,150,192
2024-01-25,FR,Retail,NutriBox,NB-FR-002,0,103,103,119,106,124
2024-01-26,FR,Retail,NutriBox,NB-FR-002,0,143,143,154,146,172
2024-01-27,FR,Retail,NutriBox,NB-FR-002,0,194,194,215,207,214
2024-01-28,FR,Retail,NutriBox,NB-FR-002,0,134,134,136,129,133
2024-01-29,FR,Retail,NutriBox,NB-FR-002,0,175,175,169,168,173
2024-01-30,FR,Retail,NutriBox,NB-FR-002,0,137,137,163,156,146
2024-01-31,FR,Retail,NutriBox,NB-FR-002,0,175,175,145,161,137
2024-02-01,FR,Retail,NutriBox,NB-FR-002,0,142,142,124,127,125
2024-02-02,FR,Retail,NutriBox,NB-FR-002,0,175,175,160,157,151
2024-02-03,FR,Retail,NutriBox,NB-FR-002,0,144,144,143,140,134
2024-02-04,FR,Retail,NutriBox,NB-FR-002,0,214,214,204,223,233
2024-02-05,FR,Retail,NutriBox,NB-FR-002,0,174,174,168,149,161
2024-02-06,FR,Retail,NutriBox,NB-FR-002,0,172,172,198,226,203
2024-02-07,FR,Retail,NutriBox,NB-FR-002,0,108,108,118,117,111
2024-02-08,FR,Retail,NutriBox,NB-FR-002,0,209,209,191,192,182
2024-02-09,FR,Retail,NutriBox,NB-FR-002,1,229,229,229,185,216
2024-02-10,FR,Retail,NutriBox,NB-FR-002,0,83,83,83,90,86
2024-02-11,FR,Retail,NutriBox,NB-FR-002,0,220,220,204,185,223
2024-02-12,FR,Retail,NutriBox,NB-FR-002,0,107,107,106,91,83
2024-02-13,FR,Retail,NutriBox,NB-FR-002,0,129,129,122,117,129
2024-02-14,FR,Retail,NutriBox,NB-FR-002,0,162,162,149,161,148
2024-02-15,FR,Retail,NutriBox,NB-FR-002,0,114,114,126,125,126
2024-02-16,FR,Retail,NutriBox,NB-FR-002,0,212,212,197,185,174
2024-02-17,FR,Retail,NutriBox,NB-FR-002,0,195,195,221,250,206
2024-02-18,FR,Retail,NutriBox,NB-FR-002,0,174,174,163,146,147
2024-02-19,FR,Retail,NutriBox,NB-FR-002,0,107,107,120,111,112
2024-02-20,FR,Retail,NutriBox,NB-FR-002,0,151,151,156,136,162
2024-02-21,FR,Retail,NutriBox,NB-FR-002,0,196,196,206,220,212
2024-02-22,FR,Retail,NutriBox,NB-FR-002,0,165,165,152,153,152
2024-02-23,FR,Retail,NutriBox,NB-FR-002,1,255,255,249,281,249
2024-02-24,FR,Retail,NutriBox,NB-FR-002,0,172,172,198,163,180
2024-02-25,FR,Retail,NutriBox,NB-FR-002,0,131,131,152,144,136
2024-02-26,FR,Retail,NutriBox,NB-FR-002,0,235,235,223,230,251
2024-02-27,FR,Retail,NutriBox,NB-FR-002,0,149,149,159,167,168
2024-02-28,FR,Retail,NutriBox,NB-FR-002,0,201,201,190,198,203
