Week,Country,Channel,SKU,Units
2024-01-01,KE,Ecom,FB-INT-018,0
2024-01-08,KE,Ecom,FB-INT-018,0
2024-01-15,KE,Ecom,FB-INT-018,18
2024-01-22,KE,Ecom,FB-INT-018,0
2024-01-29,KE,Ecom,FB-INT-018,0
2024-02-05,KE,Ecom,FB-INT-018,0
2024-02-12,KE,Ecom,FB-INT-018,21
2024-02-19,KE,Ecom,FB-INT-018,0
2024-02-26,KE,Ecom,FB-INT-018,16
2024-03-04,KE,Ecom,FB-INT-018,0
2024-03-11,KE,Ecom,FB-INT-018,0
2024-03-18,KE,Ecom,FB-INT-018,0
2024-03-25,KE,Ecom,FB-INT-018,0
2024-04-01,KE,Ecom,FB-INT-018,11
2024-04-08,KE,Ecom,FB-INT-018,0
2024-04-15,KE,Ecom,FB-INT-018,16
2024-04-22,KE,Ecom,FB-INT-018,0
2024-04-29,KE,Ecom,FB-INT-018,0
2024-05-06,KE,Ecom,FB-INT-018,0
2024-05-13,KE,Ecom,FB-INT-018,0
2024-05-20,KE,Ecom,FB-INT-018,0
2024-05-27,KE,Ecom,FB-INT-018,0
2024-06-03,KE,Ecom,FB-INT-018,0
2024-06-10,KE,Ecom,FB-INT-018,0
2024-06-17,KE,Ecom,FB-INT-018,0
2024-06-24,KE,Ecom,FB-INT-018,0
2024-07-01,KE,Ecom,FB-INT-018,22
2024-07-08,KE,Ecom,FB-INT-018,0
2024-07-15,KE,Ecom,FB-INT-018,21
2024-07-22,KE,Ecom,FB-INT-018,0
2024-07-29,KE,Ecom,FB-INT-018,16
2024-08-05,KE,Ecom,FB-INT-018,0
2024-08-12,KE,Ecom,FB-INT-018,0
2024-08-19,KE,Ecom,FB-INT-018,0
2024-08-26,KE,Ecom,FB-INT-018,0
2024-09-02,KE,Ecom,FB-INT-018,0
2024-09-09,KE,Ecom,FB-INT-018,0
2024-09-16,KE,Ecom,FB-INT-018,0
2024-09-23,KE,Ecom,FB-INT-018,14
2024-09-30,KE,Ecom,FB-INT-018,0
2024-10-07,KE,Ecom,FB-INT-018,17
2024-10-14,KE,Ecom,FB-INT-018,15
2024-10-21,KE,Ecom,FB-INT-018,0
2024-10-28,KE,Ecom,FB-INT-018,0
2024-11-04,KE,Ecom,FB-INT-018,10
2024-11-11,KE,Ecom,FB-INT-018,20
2024-11-18,KE,Ecom,FB-INT-018,0
2024-11-25,KE,Ecom,FB-INT-018,0
2024-12-02,KE,Ecom,FB-INT-018,0
2024-12-09,KE,Ecom,FB-INT-018,11
2024-12-16,KE,Ecom,FB-INT-018,0
2024-12-23,KE,Ecom,FB-INT-018,0
2024-12-30,KE,Ecom,FB-INT-018,0
2022-01-03,KE,Ecom,FB-INT-019,0
2022-01-10,KE,Ecom,FB-INT-019,0
2022-01-17,KE,Ecom,FB-INT-019,0
2022-01-24,KE,Ecom,FB-INT-019,0
2022-01-31,KE,Ecom,FB-INT-019,0
2022-02-07,KE,Ecom,FB-INT-019,0
2022-02-14,KE,Ecom,FB-INT-019,0
2022-02-21,KE,Ecom,FB-INT-019,0
2022-02-28,KE,Ecom,FB-INT-019,0
2022-03-07,KE,Ecom,FB-INT-019,0
2022-03-14,KE,Ecom,FB-INT-019,0
2022-03-21,KE,Ecom,FB-INT-019,0
2022-03-28,KE,Ecom,FB-INT-019,2
2022-04-04,KE,Ecom,FB-INT-019,0
2022-04-11,KE,Ecom,FB-INT-019,0
2022-04-18,KE,Ecom,FB-INT-019,0
2022-04-25,KE,Ecom,FB-INT-019,0
2022-05-02,KE,Ecom,FB-INT-019,0
2022-05-09,KE,Ecom,FB-INT-019,0
2022-05-16,KE,Ecom,FB-INT-019,0
2022-05-23,KE,Ecom,FB-INT-019,0
2022-05-30,KE,Ecom,FB-INT-019,6
2022-06-06,KE,Ecom,FB-INT-019,5
2022-06-13,KE,Ecom,FB-INT-019,2
2022-06-20,KE,Ecom,FB-INT-019,0
2022-06-27,KE,Ecom,FB-INT-019,0
2022-07-04,KE,Ecom,FB-INT-019,0
2022-07-11,KE,Ecom,FB-INT-019,4
2022-07-18,KE,Ecom,FB-INT-019,4
2022-07-25,KE,Ecom,FB-INT-019,0
2022-08-01,KE,Ecom,FB-INT-019,0
2022-08-08,KE,Ecom,FB-INT-019,0
2022-08-15,KE,Ecom,FB-INT-019,0
2022-08-22,KE,Ecom,FB-INT-019,0
2022-08-29,KE,Ecom,FB-INT-019,0
2022-09-05,KE,Ecom,FB-INT-019,0
2022-09-12,KE,Ecom,FB-INT-019,0
2022-09-19,KE,Ecom,FB-INT-019,0
2022-09-26,KE,Ecom,FB-INT-019,3
2022-10-03,KE,Ecom,FB-INT-019,0
2022-10-10,KE,Ecom,FB-INT-019,0
2022-10-17,KE,Ecom,FB-INT-019,0
2022-10-24,KE,Ecom,FB-INT-019,0
2022-10-31,KE,Ecom,FB-INT-019,0
2022-11-07,KE,Ecom,FB-INT-019,0
2022-11-14,KE,Ecom,FB-INT-019,0
2022-11-21,KE,Ecom,FB-INT-019,0
2022-11-28,KE,Ecom,FB-INT-019,0
2022-12-05,KE,Ecom,FB-INT-019,5
2022-12-12,KE,Ecom,FB-INT-019,0
2022-12-19,KE,Ecom,FB-INT-019,0
2022-12-26,KE,Ecom,FB-INT-019,0
2023-01-02,KE,Ecom,FB-INT-019,0
2023-01-09,KE,Ecom,FB-INT-019,0
2023-01-16,KE,Ecom,FB-INT-019,0
2023-01-23,KE,Ecom,FB-INT-019,0
2023-01-30,KE,Ecom,FB-INT-019,4
2023-02-06,KE,Ecom,FB-INT-019,0
2023-02-13,KE,Ecom,FB-INT-019,0
2023-02-20,KE,Ecom,FB-INT-019,0
2023-02-27,KE,Ecom,FB-INT-019,0
2023-03-06,KE,Ecom,FB-INT-019,2
2023-03-13,KE,Ecom,FB-INT-019,3
2023-03-20,KE,Ecom,FB-INT-019,0
2023-03-27,KE,Ecom,FB-INT-019,0
2023-04-03,KE,Ecom,FB-INT-019,3
2023-04-10,KE,Ecom,FB-INT-019,0
2023-04-17,KE,Ecom,FB-INT-019,0
2023-04-24,KE,Ecom,FB-INT-019,0
2023-05-01,KE,Ecom,FB-INT-019,0
2023-05-08,KE,Ecom,FB-INT-019,0
2023-05-15,KE,Ecom,FB-INT-019,0
2023-05-22,KE,Ecom,FB-INT-019,3
2023-05-29,KE,Ecom,FB-INT-019,0
2023-06-05,KE,Ecom,FB-INT-019,10
2023-06-12,KE,Ecom,FB-INT-019,0
2023-06-19,KE,Ecom,FB-INT-019,0
2023-06-26,KE,Ecom,FB-INT-019,0
2023-07-03,KE,Ecom,FB-INT-019,0
2023-07-10,KE,Ecom,FB-INT-019,0
2023-07-17,KE,Ecom,FB-INT-019,0
2023-07-24,KE,Ecom,FB-INT-019,0
2023-07-31,KE,Ecom,FB-INT-019,0
2023-08-07,KE,Ecom,FB-INT-019,0
2023-08-14,KE,Ecom,FB-INT-019,0
2023-08-21,KE,Ecom,FB-INT-019,0
2023-08-28,KE,Ecom,FB-INT-019,0
2023-09-04,KE,Ecom,FB-INT-019,0
2023-09-11,KE,Ecom,FB-INT-019,0
2023-09-18,KE,Ecom,FB-INT-019,0
2023-09-25,KE,Ecom,FB-INT-019,0
2023-10-02,KE,Ecom,FB-INT-019,0
2023-10-09,KE,Ecom,FB-INT-019,0
2023-10-16,KE,Ecom,FB-INT-019,0
2023-10-23,KE,Ecom,FB-INT-019,1
2023-10-30,KE,Ecom,FB-INT-019,0
2023-11-06,KE,Ecom,FB-INT-019,0
2023-11-13,KE,Ecom,FB-INT-019,0
2023-11-20,KE,Ecom,FB-INT-019,0
2023-11-27,KE,Ecom,FB-INT-019,0
2023-12-04,KE,Ecom,FB-INT-019,0
2023-12-11,KE,Ecom,FB-INT-019,0
2023-12-18,KE,Ecom,FB-INT-019,0
2023-12-25,KE,Ecom,FB-INT-019,0
2024-01-01,KE,Ecom,FB-INT-019,2
2024-01-08,KE,Ecom,FB-INT-019,0
2024-01-15,KE,Ecom,FB-INT-019,0
2024-01-22,KE,Ecom,FB-INT-019,5
2024-01-29,KE,Ecom,FB-INT-019,0
2024-02-05,KE,Ecom,FB-INT-019,0
2024-02-12,KE,Ecom,FB-INT-019,3
2024-02-19,KE,Ecom,FB-INT-019,5
2024-02-26,KE,Ecom,FB-INT-019,0
2024-03-04,KE,Ecom,FB-INT-019,1
2024-03-11,KE,Ecom,FB-INT-019,0
2024-03-18,KE,Ecom,FB-INT-019,0
2024-03-25,KE,Ecom,FB-INT-019,2
2024-04-01,KE,Ecom,FB-INT-019,0
2024-04-08,KE,Ecom,FB-INT-019,0
2024-04-15,KE,Ecom,FB-INT-019,0
2024-04-22,KE,Ecom,FB-INT-019,0
2024-04-29,KE,Ecom,FB-INT-019,0
2024-05-06,KE,Ecom,FB-INT-019,0
2024-05-13,KE,Ecom,FB-INT-019,2
2024-05-20,KE,Ecom,FB-INT-019,0
2024-05-27,KE,Ecom,FB-INT-019,0
2024-06-03,KE,Ecom,FB-INT-019,0
2024-06-10,KE,Ecom,FB-INT-019,0
2024-06-17,KE,Ecom,FB-INT-019,0
2024-06-24,KE,Ecom,FB-INT-019,0
2024-07-01,KE,Ecom,FB-INT-019,0
2024-07-08,KE,Ecom,FB-INT-019,0
2024-07-15,KE,Ecom,FB-INT-019,0
2024-07-22,KE,Ecom,FB-INT-019,0
2024-07-29,KE,Ecom,FB-INT-019,0
2024-08-05,KE,Ecom,FB-INT-019,0
2024-08-12,KE,Ecom,FB-INT-019,0
2024-08-19,KE,Ecom,FB-INT-019,0
2024-08-26,KE,Ecom,FB-INT-019,2
2024-09-02,KE,Ecom,FB-INT-019,0
2024-09-09,KE,Ecom,FB-INT-019,5
2024-09-16,KE,Ecom,FB-INT-019,0
2024-09-23,KE,Ecom,FB-INT-019,0
2024-09-30,KE,Ecom,FB-INT-019,0
2024-10-07,KE,Ecom,FB-INT-019,0
2024-10-14,KE,Ecom,FB-INT-019,0
2024-10-21,KE,Ecom,FB-INT-019,3
2024-10-28,KE,Ecom,FB-INT-019,0
2024-11-04,KE,Ecom,FB-INT-019,0
2024-11-11,KE,Ecom,FB-INT-019,5
2024-11-18,KE,Ecom,FB-INT-019,0
2024-11-25,KE,Ecom,FB-INT-019,0
2024-12-02,KE,Ecom,FB-INT-019,0
2024-12-09,KE,Ecom,FB-INT-019,0
2024-12-16,KE,Ecom,FB-INT-019,7
2024-12-23,KE,Ecom,FB-INT-019,0
2024-12-30,KE,Ecom,FB-INT-019,0
2022-01-03,KE,Ecom,FB-INT-020,0
2022-01-10,KE,Ecom,FB-INT-020,0
2022-01-17,KE,Ecom,FB-INT-020,0
2022-01-24,KE,Ecom,FB-INT-020,0
2022-01-31,KE,Ecom,FB-INT-020,5
2022-02-07,KE,Ecom,FB-INT-020,0
2022-02-14,KE,Ecom,FB-INT-020,0
2022-02-21,KE,Ecom,FB-INT-020,0
2022-02-28,KE,Ecom,FB-INT-020,0
2022-03-07,KE,Ecom,FB-INT-020,4
2022-03-14,KE,Ecom,FB-INT-020,0
2022-03-21,KE,Ecom,FB-INT-020,0
2022-03-28,KE,Ecom,FB-INT-020,0
2022-04-04,KE,Ecom,FB-INT-020,0
2022-04-11,KE,Ecom,FB-INT-020,0
2022-04-18,KE,Ecom,FB-INT-020,0
2022-04-25,KE,Ecom,FB-INT-020,0
2022-05-02,KE,Ecom,FB-INT-020,0
2022-05-09,KE,Ecom,FB-INT-020,0
2022-05-16,KE,Ecom,FB-INT-020,0
2022-05-23,KE,Ecom,FB-INT-020,2
2022-05-30,KE,Ecom,FB-INT-020,0
2022-06-06,KE,Ecom,FB-INT-020,2
2022-06-13,KE,Ecom,FB-INT-020,0
2022-06-20,KE,Ecom,FB-INT-020,0
2022-06-27,KE,Ecom,FB-INT-020,0
2022-07-04,KE,Ecom,FB-INT-020,4
2022-07-11,KE,Ecom,FB-INT-020,0
2022-07-18,KE,Ecom,FB-INT-020,0
2022-07-25,KE,Ecom,FB-INT-020,0
2022-08-01,KE,Ecom,FB-INT-020,2
2022-08-08,KE,Ecom,FB-INT-020,0
2022-08-15,KE,Ecom,FB-INT-020,0
2022-08-22,KE,Ecom,FB-INT-020,0
2022-08-29,KE,Ecom,FB-INT-020,0
2022-09-05,KE,Ecom,FB-INT-020,0
2022-09-12,KE,Ecom,FB-INT-020,0
2022-09-19,KE,Ecom,FB-INT-020,0
2022-09-26,KE,Ecom,FB-INT-020,0
2022-10-03,KE,Ecom,FB-INT-020,0
2022-10-10,KE,Ecom,FB-INT-020,0
2022-10-17,KE,Ecom,FB-INT-020,0
2022-10-24,KE,Ecom,FB-INT-020,0
2022-10-31,KE,Ecom,FB-INT-020,0
2022-11-07,KE,Ecom,FB-INT-020,0
2022-11-14,KE,Ecom,FB-INT-020,0
2022-11-21,KE,Ecom,FB-INT-020,0
2022-11-28,KE,Ecom,FB-INT-020,0
2022-12-05,KE,Ecom,FB-INT-020,2
2022-12-12,KE,Ecom,FB-INT-020,0
2022-12-19,KE,Ecom,FB-INT-020,0
2022-12-26,KE,Ecom,FB-INT-020,0
2023-01-02,KE,Ecom,FB-INT-020,0
2023-01-09,KE,Ecom,FB-INT-020,4
2023-01-16,KE,Ecom,FB-INT-020,1
2023-01-23,KE,Ecom,FB-INT-020,0
2023-01-30,KE,Ecom,FB-INT-020,0
2023-02-06,KE,Ecom,FB-INT-020,0
2023-02-13,KE,Ecom,FB-INT-020,0
2023-02-20,KE,Ecom,FB-INT-020,0
2023-02-27,KE,Ecom,FB-INT-020,0
2023-03-06,KE,Ecom,FB-INT-020,0
2023-03-13,KE,Ecom,FB-INT-020,0
2023-03-20,KE,Ecom,FB-INT-020,0
2023-03-27,KE,Ecom,FB-INT-020,0
2023-04-03,KE,Ecom,FB-INT-020,0
2023-04-10,KE,Ecom,FB-INT-020,0
2023-04-17,KE,Ecom,FB-INT-020,0
2023-04-24,KE,Ecom,FB-INT-020,0
2023-05-01,KE,Ecom,FB-INT-020,3
2023-05-08,KE,Ecom,FB-INT-020,0
2023-05-15,KE,Ecom,FB-INT-020,0
2023-05-22,KE,Ecom,FB-INT-020,0
2023-05-29,KE,Ecom,FB-INT-020,0
2023-06-05,KE,Ecom,FB-INT-020,2
2023-06-12,KE,Ecom,FB-INT-020,0
2023-06-19,KE,Ecom,FB-INT-020,0
2023-06-26,KE,Ecom,FB-INT-020,5
2023-07-03,KE,Ecom,FB-INT-020,0
2023-07-10,KE,Ecom,FB-INT-020,0
2023-07-17,KE,Ecom,FB-INT-020,0
2023-07-24,KE,Ecom,FB-INT-020,0
2023-07-31,KE,Ecom,FB-INT-020,0
2023-08-07,KE,Ecom,FB-INT-020,0
2023-08-14,KE,Ecom,FB-INT-020,3
2023-08-21,KE,Ecom,FB-INT-020,0
2023-08-28,KE,Ecom,FB-INT-020,0
2023-09-04,KE,Ecom,FB-INT-020,0
2023-09-11,KE,Ecom,FB-INT-020,0
2023-09-18,KE,Ecom,FB-INT-020,0
2023-09-25,KE,Ecom,FB-INT-020,0
2023-10-02,KE,Ecom,FB-INT-020,0
2023-10-09,KE,Ecom,FB-INT-020,1
2023-10-16,KE,Ecom,FB-INT-020,2
2023-10-23,KE,Ecom,FB-INT-020,0
2023-10-30,KE,Ecom,FB-INT-020,7
2023-11-06,KE,Ecom,FB-INT-020,0
2023-11-13,KE,Ecom,FB-INT-020,0
2023-11-20,KE,Ecom,FB-INT-020,0
2023-11-27,KE,Ecom,FB-INT-020,6
2023-12-04,KE,Ecom,FB-INT-020,0
2023-12-11,KE,Ecom,FB-INT-020,0
2023-12-18,KE,Ecom,FB-INT-020,0
2023-12-25,KE,Ecom,FB-INT-020,0
2024-01-01,KE,Ecom,FB-INT-020,6
2024-01-08,KE,Ecom,FB-INT-020,0
2024-01-15,KE,Ecom,FB-INT-020,0
2024-01-22,KE,Ecom,FB-INT-020,0
2024-01-29,KE,Ecom,FB-INT-020,0
2024-02-05,KE,Ecom,FB-INT-020,0
2024-02-12,KE,Ecom,FB-INT-020,0
2024-02-19,KE,Ecom,FB-INT-020,0
2024-02-26,KE,Ecom,FB-INT-020,5
2024-03-04,KE,Ecom,FB-INT-020,0
2024-03-11,KE,Ecom,FB-INT-020,0
2024-03-18,KE,Ecom,FB-INT-020,3
2024-03-25,KE,Ecom,FB-INT-020,0
2024-04-01,KE,Ecom,FB-INT-020,0
2024-04-08,KE,Ecom,FB-INT-020,0
2024-04-15,KE,Ecom,FB-INT-020,0
2024-04-22,KE,Ecom,FB-INT-020,0
2024-04-29,KE,Ecom,FB-INT-020,0
2024-05-06,KE,Ecom,FB-INT-020,0
2024-05-13,KE,Ecom,FB-INT-020,0
2024-05-20,KE,Ecom,FB-INT-020,0
2024-05-27,KE,Ecom,FB-INT-020,0
2024-06-03,KE,Ecom,FB-INT-020,0
2024-06-10,KE,Ecom,FB-INT-020,0
2024-06-17,KE,Ecom,FB-INT-020,0
2024-06-24,KE,Ecom,FB-INT-020,2
2024-07-01,KE,Ecom,FB-INT-020,0
2024-07-08,KE,Ecom,FB-INT-020,0
2024-07-15,KE,Ecom,FB-INT-020,0
2024-07-22,KE,Ecom,FB-INT-020,0
2024-07-29,KE,Ecom,FB-INT-020,0
2024-08-05,KE,Ecom,FB-INT-020,2
2024-08-12,KE,Ecom,FB-INT-020,0
2024-08-19,KE,Ecom,FB-INT-020,0
2024-08-26,KE,Ecom,FB-INT-020,0
2024-09-02,KE,Ecom,FB-INT-020,3
2024-09-09,KE,Ecom,FB-INT-020,0
2024-09-16,KE,Ecom,FB-INT-020,0
2024-09-23,KE,Ecom,FB-INT-020,0
2024-09-30,KE,Ecom,FB-INT-020,0
2024-10-07,KE,Ecom,FB-INT-020,3
2024-10-14,KE,Ecom,FB-INT-020,7
2024-10-21,KE,Ecom,FB-INT-020,0
2024-10-28,KE,Ecom,FB-INT-020,3
2024-11-04,KE,Ecom,FB-INT-020,2
2024-11-11,KE,Ecom,FB-INT-020,0
2024-11-18,KE,Ecom,FB-INT-020,0
2024-11-25,KE,Ecom,FB-INT-020,0
2024-12-02,KE,Ecom,FB-INT-020,0
2024-12-09,KE,Ecom,FB-INT-020,0
2024-12-16,KE,Ecom,FB-INT-020,0
2024-12-23,KE,Ecom,FB-INT-020,0
2024-12-30,KE,Ecom,FB-INT-020,3
2022-01-03,NG,Ecom,NB-INT-001,0
2022-01-10,NG,Ecom,NB-INT-001,0
2022-01-17,NG,Ecom,NB-INT-001,0
2022-01-24,NG,Ecom,NB-INT-001,0
2022-01-31,NG,Ecom,NB-INT-001,0
2022-02-07,NG,Ecom,NB-INT-001,0
2022-02-14,NG,Ecom,NB-INT-001,0
2022-02-21,NG,Ecom,NB-INT-001,11
2022-02-28,NG,Ecom,NB-INT-001,0
2022-03-07,NG,Ecom,NB-INT-001,0
2022-03-14,NG,Ecom,NB-INT-001,10
2022-03-21,NG,Ecom,NB-INT-001,11
2022-03-28,NG,Ecom,NB-INT-001,0
2022-04-04,NG,Ecom,NB-INT-001,0
2022-04-11,NG,Ecom,NB-INT-001,0
2022-04-18,NG,Ecom,NB-INT-001,0
2022-04-25,NG,Ecom,NB-INT-001,0
2022-05-02,NG,Ecom,NB-INT-001,11
2022-05-09,NG,Ecom,NB-INT-001,0
2022-05-16,NG,Ecom,NB-INT-001,0
2022-05-23,NG,Ecom,NB-INT-001,9
2022-05-30,NG,Ecom,NB-INT-001,0
2022-06-06,NG,Ecom,NB-INT-001,0
2022-06-13,NG,Ecom,NB-INT-001,0
2022-06-20,NG,Ecom,NB-INT-001,0
2022-06-27,NG,Ecom,NB-INT-001,0
2022-07-04,NG,Ecom,NB-INT-001,0
2022-07-11,NG,Ecom,NB-INT-001,0
2022-07-18,NG,Ecom,NB-INT-001,11
2022-07-25,NG,Ecom,NB-INT-001,0
2022-08-01,NG,Ecom,NB-INT-001,9
2022-08-08,NG,Ecom,NB-INT-001,0
2022-08-15,NG,Ecom,NB-INT-001,0
2022-08-22,NG,Ecom,NB-INT-001,0
2022-08-29,NG,Ecom,NB-INT-001,0
2022-09-05,NG,Ecom,NB-INT-001,0
2022-09-12,NG,Ecom,NB-INT-001,0
2022-09-19,NG,Ecom,NB-INT-001,0
2022-09-26,NG,Ecom,NB-INT-001,0
2022-10-03,NG,Ecom,NB-INT-001,0
2022-10-10,NG,Ecom,NB-INT-001,0
2022-10-17,NG,Ecom,NB-INT-001,0
2022-10-24,NG,Ecom,NB-INT-001,0
2022-10-31,NG,Ecom,NB-INT-001,0
2022-11-07,NG,Ecom,NB-INT-001,0
2022-11-14,NG,Ecom,NB-INT-001,14
2022-11-21,NG,Ecom,NB-INT-001,0
2022-11-28,NG,Ecom,NB-INT-001,0
2022-12-05,NG,Ecom,NB-INT-001,0
2022-12-12,NG,Ecom,NB-INT-001,0
2022-12-19,NG,Ecom,NB-INT-001,0
2022-12-26,NG,Ecom,NB-INT-001,0
2023-01-02,NG,Ecom,NB-INT-001,0
2023-01-09,NG,Ecom,NB-INT-001,0
2023-01-16,NG,Ecom,NB-INT-001,0
2023-01-23,NG,Ecom,NB-INT-001,0
2023-01-30,NG,Ecom,NB-INT-001,2
2023-02-06,NG,Ecom,NB-INT-001,0
2023-02-13,NG,Ecom,NB-INT-001,0
2023-02-20,NG,Ecom,NB-INT-001,0
2023-02-27,NG,Ecom,NB-INT-001,0
2023-03-06,NG,Ecom,NB-INT-001,0
2023-03-13,NG,Ecom,NB-INT-001,0
2023-03-20,NG,Ecom,NB-INT-001,0
2023-03-27,NG,Ecom,NB-INT-001,0
2023-04-03,NG,Ecom,NB-INT-001,0
2023-04-10,NG,Ecom,NB-INT-001,0
2023-04-17,NG,Ecom,NB-INT-001,0
2023-04-24,NG,Ecom,NB-INT-001,0
2023-05-01,NG,Ecom,NB-INT-001,0
2023-05-08,NG,Ecom,NB-INT-001,0
2023-05-15,NG,Ecom,NB-INT-001,0
2023-05-22,NG,Ecom,NB-INT-001,0
2023-05-29,NG,Ecom,NB-INT-001,5
2023-06-05,NG,Ecom,NB-INT-001,0
2023-06-12,NG,Ecom,NB-INT-001,0
2023-06-19,NG,Ecom,NB-INT-001,0
2023-06-26,NG,Ecom,NB-INT-001,0
2023-07-03,NG,Ecom,NB-INT-001,0
2023-07-10,NG,Ecom,NB-INT-001,0
2023-07-17,NG,Ecom,NB-INT-001,0
2023-07-24,NG,Ecom,NB-INT-001,0
2023-07-31,NG,Ecom,NB-INT-001,0
2023-08-07,NG,Ecom,NB-INT-001,12
2023-08-14,NG,Ecom,NB-INT-001,0
2023-08-21,NG,Ecom,NB-INT-001,0
2023-08-28,NG,Ecom,NB-INT-001,0
2023-09-04,NG,Ecom,NB-INT-001,0
2023-09-11,NG,Ecom,NB-INT-001,0
2023-09-18,NG,Ecom,NB-INT-001,11
2023-09-25,NG,Ecom,NB-INT-001,0
2023-10-02,NG,Ecom,NB-INT-001,0
2023-10-09,NG,Ecom,NB-INT-001,4
2023-10-16,NG,Ecom,NB-INT-001,0
2023-10-23,NG,Ecom,NB-INT-001,9
2023-10-30,NG,Ecom,NB-INT-001,0
2023-11-06,NG,Ecom,NB-INT-001,0
2023-11-13,NG,Ecom,NB-INT-001,0
2023-11-20,NG,Ecom,NB-INT-001,0
2023-11-27,NG,Ecom,NB-INT-001,0
2023-12-04,NG,Ecom,NB-INT-001,0
2023-12-11,NG,Ecom,NB-INT-001,0
2023-12-18,NG,Ecom,NB-INT-001,0
2023-12-25,NG,Ecom,NB-INT-001,0
2024-01-01,NG,Ecom,NB-INT-001,0
2024-01-08,NG,Ecom,NB-INT-001,7
2024-01-15,NG,Ecom,NB-INT-001,0
2024-01-22,NG,Ecom,NB-INT-001,0
2024-01-29,NG,Ecom,NB-INT-001,0
2024-02-05,NG,Ecom,NB-INT-001,11
2024-02-12,NG,Ecom,NB-INT-001,0
2024-02-19,NG,Ecom,NB-INT-001,0
2024-02-26,NG,Ecom,NB-INT-001,0
2024-03-04,NG,Ecom,NB-INT-001,0
2024-03-11,NG,Ecom,NB-INT-001,0
2024-03-18,NG,Ecom,NB-INT-001,0
2024-03-25,NG,Ecom,NB-INT-001,0
2024-04-01,NG,Ecom,NB-INT-001,0
2024-04-08,NG,Ecom,NB-INT-001,0
2024-04-15,NG,Ecom,NB-INT-001,14
2024-04-22,NG,Ecom,NB-INT-001,0
2024-04-29,NG,Ecom,NB-INT-001,0
2024-05-06,NG,Ecom,NB-INT-001,14
2024-05-13,NG,Ecom,NB-INT-001,0
2024-05-20,NG,Ecom,NB-INT-001,7
2024-05-27,NG,Ecom,NB-INT-001,0
2024-06-03,NG,Ecom,NB-INT-001,0
2024-06-10,NG,Ecom,NB-INT-001,7
2024-06-17,NG,Ecom,NB-INT-001,0
2024-06-24,NG,Ecom,NB-INT-001,0
2024-07-01,NG,Ecom,NB-INT-001,0
2024-07-08,NG,Ecom,NB-INT-001,0
2024-07-15,NG,Ecom,NB-INT-001,0
2024-07-22,NG,Ecom,NB-INT-001,0
2024-07-29,NG,Ecom,NB-INT-001,9
2024-08-05,NG,Ecom,NB-INT-001,0
2024-08-12,NG,Ecom,NB-INT-001,0
2024-08-19,NG,Ecom,NB-INT-001,0
2024-08-26,NG,Ecom,NB-INT-001,0
2024-09-02,NG,Ecom,NB-INT-001,0
2024-09-09,NG,Ecom,NB-INT-001,0
2024-09-16,NG,Ecom,NB-INT-001,0
2024-09-23,NG,Ecom,NB-INT-001,0
2024-09-30,NG,Ecom,NB-INT-001,0
2024-10-07,NG,Ecom,NB-INT-001,0
2024-10-14,NG,Ecom,NB-INT-001,0
2024-10-21,NG,Ecom,NB-INT-001,11
2024-10-28,NG,Ecom,NB-INT-001,0
2024-11-04,NG,Ecom,NB-INT-001,0
2024-11-11,NG,Ecom,NB-INT-001,0
2024-11-18,NG,Ecom,NB-INT-001,0
2024-11-25,NG,Ecom,NB-INT-001,0
2024-12-02,NG,Ecom,NB-INT-001,0
2024-12-09,NG,Ecom,NB-INT-001,12
2024-12-16,NG,Ecom,NB-INT-001,0
2024-12-23,NG,Ecom,NB-INT-001,16
2024-12-30,NG,Ecom,NB-INT-001,0
2022-01-03,NG,Ecom,NB-INT-002,0
2022-01-10,NG,Ecom,NB-INT-002,0
2022-01-17,NG,Ecom,NB-INT-002,0
2022-01-24,NG,Ecom,NB-INT-002,0
2022-01-31,NG,Ecom,NB-INT-002,0
2022-02-07,NG,Ecom,NB-INT-002,0
2022-02-14,NG,Ecom,NB-INT-002,0
2022-02-21,NG,Ecom,NB-INT-002,0
2022-02-28,NG,Ecom,NB-INT-002,0
2022-03-07,NG,Ecom,NB-INT-002,0
2022-03-14,NG,Ecom,NB-INT-002,3
2022-03-21,NG,Ecom,NB-INT-002,0
2022-03-28,NG,Ecom,NB-INT-002,0
2022-04-04,NG,Ecom,NB-INT-002,0
2022-04-11,NG,Ecom,NB-INT-002,0
2022-04-18,NG,Ecom,NB-INT-002,0
2022-04-25,NG,Ecom,NB-INT-002,0
2022-05-02,NG,Ecom,NB-INT-002,0
2022-05-09,NG,Ecom,NB-INT-002,4
2022-05-16,NG,Ecom,NB-INT-002,0
2022-05-23,NG,Ecom,NB-INT-002,0
2022-05-30,NG,Ecom,NB-INT-002,0
2022-06-06,NG,Ecom,NB-INT-002,0
2022-06-13,NG,Ecom,NB-INT-002,0
2022-06-20,NG,Ecom,NB-INT-002,0
2022-06-27,NG,Ecom,NB-INT-002,0
2022-07-04,NG,Ecom,NB-INT-002,0
2022-07-11,NG,Ecom,NB-INT-002,0
2022-07-18,NG,Ecom,NB-INT-002,3
2022-07-25,NG,Ecom,NB-INT-002,5
2022-08-01,NG,Ecom,NB-INT-002,0
2022-08-08,NG,Ecom,NB-INT-002,0
2022-08-15,NG,Ecom,NB-INT-002,0
2022-08-22,NG,Ecom,NB-INT-002,0
2022-08-29,NG,Ecom,NB-INT-002,0
